@relation ClusteringDatasets/D31_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
64,1.150105,-1.509704,1,cluster0
65,1.068712,-1.217998,1,cluster0
66,1.052671,-1.35999,1,cluster0
67,1.286749,-1.26315,1,cluster0
68,1.164066,-1.418806,1,cluster0
69,1.31081,-1.432173,1,cluster0
70,1.063068,-1.43455,1,cluster0
71,1.19288,-1.472572,1,cluster0
72,1.114755,-1.427123,1,cluster0
73,1.144461,-1.509704,1,cluster0
74,1.152184,-1.373951,1,cluster0
75,0.847408,-1.406627,1,cluster0
76,1.432008,-1.339196,1,cluster0
77,1.097526,-1.546242,1,cluster0
78,1.114755,-1.427718,1,cluster0
79,1.148322,-1.325828,1,cluster0
80,1.369329,-1.427123,1,cluster0
81,1.037819,-1.372763,1,cluster0
82,1.106438,-1.436629,1,cluster0
83,1.113567,-1.377219,1,cluster0
84,1.056236,-1.576541,1,cluster0
85,1.246647,-1.425044,1,cluster0
86,1.19496,-1.30147,1,cluster0
87,1.034551,-1.275033,1,cluster0
88,1.066039,-1.570006,1,cluster0
89,1.269223,-1.281568,1,cluster0
90,1.101091,-1.38108,1,cluster0
91,1.029204,-1.397715,1,cluster0
92,1.171789,-1.373654,1,cluster0
93,1.255558,-1.37811,1,cluster0
94,1.317345,-1.414944,1,cluster0
95,1.228527,-1.49901,1,cluster0
96,1.115944,-1.461284,1,cluster0
97,1.034254,-1.264042,1,cluster0
98,1.185751,-1.346919,1,cluster0
99,1.214268,-1.170767,1,cluster0
100,0.241718,-0.521113,2,cluster1
101,0.198645,-0.526163,2,cluster1
102,0.173099,-0.79559,2,cluster1
103,0.146364,-0.581118,2,cluster1
104,0.111609,-0.769746,2,cluster1
105,0.011799,-0.650628,2,cluster1
106,0.082201,-0.629537,2,cluster1
107,0.112797,-0.653896,2,cluster1
108,0.280038,-0.791134,2,cluster1
109,0.224489,-0.61914,2,cluster1
110,0.075071,-0.626864,2,cluster1
111,0.043584,-0.773014,2,cluster1
112,0.085765,-0.559136,2,cluster1
113,0.096459,-0.653896,2,cluster1
114,0.176069,-0.660728,2,cluster1
115,0.181416,-0.517251,2,cluster1
116,0.062001,-0.445662,2,cluster1
117,0.116065,-0.613199,2,cluster1
118,0.114876,-0.727268,2,cluster1
119,0.021602,-0.569533,2,cluster1
120,0.064675,-0.64736,2,cluster1
121,0.257165,-0.677066,2,cluster1
122,0.019226,-0.676175,2,cluster1
123,-0.071673,-0.750438,2,cluster1
124,0.152602,-0.635478,2,cluster1
125,0.164781,-0.862426,2,cluster1
126,0.001996,-0.472396,2,cluster1
127,-0.02058,-0.77034,2,cluster1
128,0.244094,-0.617358,2,cluster1
129,0.16894,-0.572503,2,cluster1
130,0.127947,-0.407342,2,cluster1
131,0.015067,-0.722218,2,cluster1
132,0.237856,-0.633993,2,cluster1
133,0.095568,-0.596564,2,cluster1
134,0.12052,-0.698751,2,cluster1
135,0.137452,-0.669936,2,cluster1
136,0.244688,-0.871338,2,cluster1
137,-0.064246,-0.769449,2,cluster1
138,0.118738,-0.611417,2,cluster1
139,0.164484,-0.622111,2,cluster1
140,0.208448,-0.627161,2,cluster1
141,0.190922,-0.679145,2,cluster1
142,0.225083,-0.588841,2,cluster1
143,0.354004,-0.644984,2,cluster1
144,0.168049,-0.654193,2,cluster1
145,0.046851,-0.555868,2,cluster1
146,0.032593,-0.659243,2,cluster1
147,0.181416,-0.601911,2,cluster1
148,0.130026,-0.680927,2,cluster1
149,-0.0084,-0.682413,2,cluster1
150,0.208745,-0.665778,2,cluster1
151,0.153493,-0.664589,2,cluster1
152,-0.055929,-0.859456,2,cluster1
153,0.028731,-0.477743,2,cluster1
154,0.108638,-0.749249,2,cluster1
155,0.13062,-0.750141,2,cluster1
156,0.105371,-0.569533,2,cluster1
157,0.170425,-0.622111,2,cluster1
158,-0.000974,-0.58795,2,cluster1
159,-0.126924,-0.696671,2,cluster1
160,0.015364,-0.612605,2,cluster1
161,0.025464,-0.582009,2,cluster1
162,-0.090981,-0.672907,2,cluster1
163,0.156761,-0.615576,2,cluster1
164,0.138641,-0.604585,2,cluster1
165,0.028731,-0.769152,2,cluster1
166,0.247362,-0.642013,2,cluster1
167,0.072992,-0.599238,2,cluster1
168,0.236371,-0.694295,2,cluster1
169,0.035266,-0.712415,2,cluster1
170,0.196269,-0.597456,2,cluster1
171,0.023681,-0.709147,2,cluster1
172,0.112203,-0.800045,2,cluster1
173,-0.041076,-0.74212,2,cluster1
174,0.106262,-0.872526,2,cluster1
175,0.118441,-0.664292,2,cluster1
176,0.143394,-0.699048,2,cluster1
177,0.108935,-0.80064,2,cluster1
178,0.239936,-0.584682,2,cluster1
179,0.086062,-0.624487,2,cluster1
180,0.228053,-0.855,2,cluster1
181,0.132997,-0.660431,2,cluster1
182,0.113094,-0.602803,2,cluster1
183,0.12557,-0.676472,2,cluster1
184,0.143394,-0.641419,2,cluster1
185,0.357865,-0.524678,2,cluster1
186,0.173396,-0.529134,2,cluster1
187,0.054278,-0.679739,2,cluster1
188,0.127353,-0.633102,2,cluster1
189,0.304693,-0.635775,2,cluster1
190,0.074477,-0.519925,2,cluster1
191,0.03794,-0.66251,2,cluster1
192,0.088736,-0.701721,2,cluster1
193,0.299346,-0.635775,2,cluster1
194,0.061407,-0.393678,2,cluster1
195,-0.038997,-0.588247,2,cluster1
196,0.233995,-0.539233,2,cluster1
197,0.218251,-0.640528,2,cluster1
198,0.013582,-0.640231,2,cluster1
199,0.209636,-0.465267,2,cluster1
200,-1.059966,-0.885894,3,cluster3
201,-1.224534,-0.803907,3,cluster3
202,-1.153538,-0.60102,3,cluster3
203,-1.031449,-0.879358,3,cluster3
204,-1.130368,-0.731723,3,cluster3
205,-1.215622,-0.710039,3,cluster3
206,-1.161558,-0.868368,3,cluster3
207,-1.169876,-0.999665,3,cluster3
208,-1.165717,-0.916787,3,cluster3
209,-1.09591,-0.816383,3,cluster3
210,-1.138091,-0.684492,3,cluster3
211,-0.990753,-0.718059,3,cluster3
212,-1.004418,-0.805392,3,cluster3
213,-1.024914,-0.726079,3,cluster3
214,-1.1574,-0.75727,3,cluster3
215,-1.092345,-0.815789,3,cluster3
216,-0.96491,-0.752517,3,cluster3
217,-1.048678,-0.961345,3,cluster3
218,-1.095019,-0.746279,3,cluster3
219,-0.974712,-0.936393,3,cluster3
220,-1.133933,-0.859159,3,cluster3
221,-1.006497,-0.795293,3,cluster3
222,-1.087889,-0.882923,3,cluster3
223,-0.958374,-0.725188,3,cluster3
224,-1.092642,-0.794104,3,cluster3
225,-1.086701,-0.86005,3,cluster3
226,-1.004418,-0.653599,3,cluster3
227,-0.957483,-0.720138,3,cluster3
228,-1.037688,-0.721921,3,cluster3
229,-1.127397,-0.67766,3,cluster3
230,-1.126803,-0.82886,3,cluster3
231,-0.964018,-0.745091,3,cluster3
232,-0.986892,-0.892429,3,cluster3
233,-1.032638,-0.617952,3,cluster3
234,-1.138685,-0.661916,3,cluster3
235,-1.123536,-0.80361,3,cluster3
236,-1.009765,-0.816383,3,cluster3
237,-1.006794,-0.722515,3,cluster3
238,-0.892132,-0.866288,3,cluster3
239,-1.072443,-0.979762,3,cluster3
240,-0.907578,-0.965504,3,cluster3
241,-1.190075,-0.881141,3,cluster3
242,-0.975009,-0.993427,3,cluster3
243,-1.125021,-0.973524,3,cluster3
244,-1.091454,-0.975604,3,cluster3
245,-0.933719,-0.923322,3,cluster3
246,-1.174629,-0.764993,3,cluster3
247,-1.196611,-0.813116,3,cluster3
248,-0.834206,-0.968474,3,cluster3
249,-0.928372,-0.552007,3,cluster3
250,-1.007091,-0.863912,3,cluster3
251,-1.152647,-0.837177,3,cluster3
252,-0.984218,-0.707662,3,cluster3
253,-1.200769,-0.898667,3,cluster3
254,-1.105415,-0.712118,3,cluster3
255,-1.258695,-0.799748,3,cluster3
256,-1.147597,-0.80866,3,cluster3
257,-1.230475,-0.707662,3,cluster3
258,-0.906687,-0.977683,3,cluster3
259,-1.36296,-0.898073,3,cluster3
260,-1.232257,-0.790837,3,cluster3
261,-1.078384,-0.711227,3,cluster3
262,-1.172252,-0.762617,3,cluster3
263,-0.960751,-0.874903,3,cluster3
264,-1.091751,-0.753705,3,cluster3
265,-0.985109,-0.911143,3,cluster3
266,-1.148191,-0.907578,3,cluster3
267,-1.134824,-0.920352,3,cluster3
268,-1.125318,-0.983624,3,cluster3
269,-1.11403,-0.764102,3,cluster3
270,-0.985703,-0.751923,3,cluster3
271,-0.80361,-0.858565,3,cluster3
272,-0.994615,-0.847871,3,cluster3
273,-1.050164,-0.826483,3,cluster3
274,-0.911143,-0.781925,3,cluster3
275,-0.99105,-0.882923,3,cluster3
276,-0.951839,-0.744794,3,cluster3
277,-1.144923,-0.858565,3,cluster3
278,-0.944413,-0.641716,3,cluster3
279,-0.986594,-0.892726,3,cluster3
280,-1.024617,-0.891241,3,cluster3
281,-1.206413,-0.81876,3,cluster3
282,-0.953028,-0.775093,3,cluster3
283,-0.833612,-0.974118,3,cluster3
284,-1.109574,-0.911143,3,cluster3
285,-0.975306,-0.827077,3,cluster3
286,-1.06769,-0.835692,3,cluster3
287,-1.1372,-1.024023,3,cluster3
288,-0.983327,-0.804204,3,cluster3
289,-1.103633,-0.768855,3,cluster3
290,-1.202255,-0.640825,3,cluster3
291,-1.01125,-0.844009,3,cluster3
292,-1.054322,-0.812225,3,cluster3
293,-1.025508,-0.971742,3,cluster3
294,-0.962236,-0.781331,3,cluster3
295,-1.183837,-0.684195,3,cluster3
296,-1.010062,-0.683007,3,cluster3
297,-1.076007,-0.929857,3,cluster3
298,-1.145815,-0.732912,3,cluster3
299,-1.140171,-0.73915,3,cluster3
300,0.957912,1.040195,4,cluster0
301,1.042869,1.010193,4,cluster0
302,0.939197,1.080891,4,cluster0
303,0.931771,1.063068,4,cluster0
304,1.265361,1.046136,4,cluster0
305,1.235062,0.924345,4,cluster0
306,1.070495,1.058315,4,cluster0
307,0.916621,0.881569,4,cluster0
308,0.865231,0.818297,4,cluster0
309,1.262985,1.030392,4,cluster0
310,1.137926,1.145946,4,cluster0
311,1.205059,1.232982,4,cluster0
312,0.9591,1.137331,4,cluster0
313,0.93593,0.93385,4,cluster0
314,0.998014,1.099903,4,cluster0
315,0.97217,1.040492,4,cluster0
316,1.029798,1.011975,4,cluster0
317,1.031284,1.03069,4,cluster0
318,1.070792,1.030987,4,cluster0
319,1.062771,1.01554,4,cluster0
320,1.037225,0.831961,4,cluster0
321,0.959991,1.000984,4,cluster0
322,0.880975,0.959991,4,cluster0
323,1.09515,1.12337,4,cluster0
324,1.063068,1.075842,4,cluster0
325,0.917512,1.225259,4,cluster0
326,1.062771,0.87949,4,cluster0
327,1.107923,1.044651,4,cluster0
328,0.968606,1.042275,4,cluster0
329,1.041978,0.95702,4,cluster0
330,0.950782,0.873252,4,cluster0
331,1.157234,0.925236,4,cluster0
332,1.035442,0.98524,4,cluster0
333,0.932068,0.993558,4,cluster0
334,1.168225,0.908898,4,cluster0
335,1.074653,0.952862,4,cluster0
336,1.044057,0.997717,4,cluster0
337,0.984349,0.904145,4,cluster0
338,1.033957,0.878302,4,cluster0
339,0.865231,1.066039,4,cluster0
340,1.042869,1.024154,4,cluster0
341,1.211595,1.182483,4,cluster0
342,1.216347,0.936821,4,cluster0
343,1.203574,0.937712,4,cluster0
344,0.944544,0.931474,4,cluster0
345,1.186048,1.034551,4,cluster0
346,1.073168,0.935039,4,cluster0
347,1.120994,1.019996,4,cluster0
348,1.028907,0.991182,4,cluster0
349,0.860775,0.838497,4,cluster0
350,0.953456,0.941574,4,cluster0
351,1.070198,1.072871,4,cluster0
352,0.971873,1.300116,4,cluster0
353,1.273679,0.915433,4,cluster0
354,1.139411,0.953456,4,cluster0
355,1.056236,1.017619,4,cluster0
356,1.206842,1.092179,4,cluster0
357,0.996826,0.899689,4,cluster0
358,0.993558,0.981082,4,cluster0
359,1.210406,0.950188,4,cluster0
360,1.009005,0.991182,4,cluster0
361,1.036928,1.074653,4,cluster0
362,1.01554,0.908304,4,cluster0
363,1.111785,1.12337,4,cluster0
364,1.17476,0.944544,4,cluster0
365,1.021481,0.927909,4,cluster0
366,1.069009,1.02861,4,cluster0
367,1.143867,0.977517,4,cluster0
368,1.03871,0.854537,4,cluster0
369,1.230606,1.027125,4,cluster0
370,1.096635,0.725319,4,cluster0
371,1.031581,1.044354,4,cluster0
372,1.001281,1.014649,4,cluster0
373,1.2211,1.070198,4,cluster0
374,0.965041,1.013163,4,cluster0
375,0.879193,1.090397,4,cluster0
376,1.037819,1.193177,4,cluster0
377,1.303087,1.020293,4,cluster0
378,1.166145,0.945732,4,cluster0
379,1.058612,1.079109,4,cluster0
380,0.989696,0.987617,4,cluster0
381,1.147134,1.02059,4,cluster0
382,1.063959,0.880975,4,cluster0
383,1.138817,1.006925,4,cluster0
384,1.117132,1.052374,4,cluster0
385,1.046433,0.96712,4,cluster0
386,1.029204,1.15664,4,cluster0
387,1.100497,0.914542,4,cluster0
388,1.090694,1.016431,4,cluster0
389,0.991182,0.949594,4,cluster0
390,0.857508,1.049998,4,cluster0
391,1.170601,0.849487,4,cluster0
392,1.145946,1.080594,4,cluster0
393,1.050889,1.000093,4,cluster0
394,1.078218,0.950188,4,cluster0
395,1.016431,0.924345,4,cluster0
396,0.998608,1.004846,4,cluster0
397,1.03871,0.903848,4,cluster0
398,1.055939,1.014649,4,cluster0
399,1.167631,0.949891,4,cluster0
400,-1.622881,0.623728,5,cluster1
401,-1.398903,0.403909,5,cluster1
402,-1.633872,0.420544,5,cluster1
403,-1.460096,0.282414,5,cluster1
404,-1.405439,0.703041,5,cluster1
405,-1.511783,0.535503,5,cluster1
406,-1.579214,0.453813,5,cluster1
407,-1.34781,0.337072,5,cluster1
408,-1.526339,0.591052,5,cluster1
409,-1.349593,0.350439,5,cluster1
410,-1.270577,0.571149,5,cluster1
411,-1.511189,0.438664,5,cluster1
412,-1.363257,0.419355,5,cluster1
413,-1.329987,0.432129,5,cluster1
414,-1.534359,0.489163,5,cluster1
415,-1.544162,0.49451,5,cluster1
416,-1.585155,0.471042,5,cluster1
417,-1.489504,0.422029,5,cluster1
418,-1.40425,0.525106,5,cluster1
419,-1.36801,0.455596,5,cluster1
420,-1.591988,0.556,5,cluster1
421,-1.604761,0.500748,5,cluster1
422,-1.589017,0.458269,5,cluster1
423,-1.350484,0.651948,5,cluster1
424,-1.486237,0.403909,5,cluster1
425,-1.500198,0.542929,5,cluster1
426,-1.493069,0.455299,5,cluster1
427,-1.536142,0.342716,5,cluster1
428,-1.462176,0.361727,5,cluster1
429,-1.42742,0.367965,5,cluster1
430,-1.40633,0.501045,5,cluster1
431,-1.225722,0.402423,5,cluster1
432,-1.433362,0.49243,5,cluster1
433,-1.456235,0.486489,5,cluster1
434,-1.454749,0.398265,5,cluster1
435,-1.409894,0.334695,5,cluster1
436,-1.350781,0.405988,5,cluster1
437,-1.510001,0.440149,5,cluster1
438,-1.477325,0.513224,5,cluster1
439,-1.420291,0.60026,5,cluster1
440,-1.374842,0.626401,5,cluster1
441,-1.444352,0.392324,5,cluster1
442,-1.337414,0.274691,5,cluster1
443,-1.503169,0.380739,5,cluster1
444,-1.530498,0.415197,5,cluster1
445,-1.48386,0.536097,5,cluster1
446,-1.59674,0.575902,5,cluster1
447,-1.370386,0.406582,5,cluster1
448,-1.556935,0.433317,5,cluster1
449,-1.60387,0.564614,5,cluster1
450,-1.384645,0.452031,5,cluster1
451,-1.351375,0.57709,5,cluster1
452,-1.447917,0.351033,5,cluster1
453,-1.504654,0.438367,5,cluster1
454,-1.553965,0.345983,5,cluster1
455,-1.44257,0.527482,5,cluster1
456,-1.238198,0.385491,5,cluster1
457,-1.305629,0.618975,5,cluster1
458,-1.451185,0.544117,5,cluster1
459,-1.568817,0.471934,5,cluster1
460,-1.505842,0.452328,5,cluster1
461,-1.463661,0.404503,5,cluster1
462,-1.635357,0.63858,5,cluster1
463,-1.63506,0.55095,5,cluster1
464,-1.352266,0.29489,5,cluster1
465,-1.460987,0.242906,5,cluster1
466,-1.652289,0.545009,5,cluster1
467,-1.207899,0.443417,5,cluster1
468,-1.643675,0.444605,5,cluster1
469,-1.586641,0.408067,5,cluster1
470,-1.411974,0.228945,5,cluster1
471,-1.441382,0.346577,5,cluster1
472,-1.212949,0.421435,5,cluster1
473,-1.540003,0.381333,5,cluster1
474,-1.281865,0.437773,5,cluster1
475,-1.355831,0.447575,5,cluster1
476,-1.317511,0.509956,5,cluster1
477,-1.459502,0.380739,5,cluster1
478,-1.51713,0.493916,5,cluster1
479,-1.388804,0.484113,5,cluster1
480,-1.405439,0.615707,5,cluster1
481,-1.349296,0.491539,5,cluster1
482,-1.675459,0.483222,5,cluster1
483,-1.420588,0.414305,5,cluster1
484,-1.462176,0.467775,5,cluster1
485,-1.346028,0.460646,5,cluster1
486,-1.417618,0.298455,5,cluster1
487,-1.431876,0.539662,5,cluster1
488,-1.446729,0.597884,5,cluster1
489,-1.242951,0.664721,5,cluster1
490,-1.327314,0.446981,5,cluster1
491,-1.605652,0.594616,5,cluster1
492,-1.427718,0.569664,5,cluster1
493,-1.527824,0.483222,5,cluster1
494,-1.429203,0.485004,5,cluster1
495,-1.49396,0.208448,5,cluster1
496,-1.531092,0.507283,5,cluster1
497,-1.402765,0.383115,5,cluster1
498,-1.771407,0.509065,5,cluster1
499,-1.298203,0.488272,5,cluster1
500,1.479833,-0.786678,6,cluster0
501,1.384776,-0.698751,6,cluster0
502,1.322989,-0.769152,6,cluster0
503,1.294769,-0.953325,6,cluster0
504,1.173869,-0.848762,6,cluster0
505,1.258529,-0.813116,6,cluster0
506,1.499736,-0.801531,6,cluster0
507,1.293284,-0.88322,6,cluster0
508,1.380023,-0.946195,6,cluster0
509,1.303384,-0.923619,6,cluster0
510,1.205059,-1.086107,6,cluster0
511,1.384776,-0.935798,6,cluster0
512,1.322395,-0.813413,6,cluster0
513,1.432602,-0.703503,6,cluster0
514,1.266549,-0.804798,6,cluster0
515,1.180107,-0.934016,6,cluster0
516,1.3723,-0.831533,6,cluster0
517,1.338436,-0.784896,6,cluster0
518,1.292987,-0.834504,6,cluster0
519,1.324177,-0.688948,6,cluster0
520,1.291502,-0.819651,6,cluster0
521,1.273381,-0.898667,6,cluster0
522,1.675294,-0.889161,6,?
523,1.243973,-0.812522,6,cluster0
524,1.112676,-0.893023,6,cluster0
525,1.215159,-0.847574,6,cluster0
526,1.462604,-0.704395,6,cluster0
527,1.290611,-0.644093,6,cluster0
528,1.30071,-0.988674,6,cluster0
529,1.186345,-0.925402,6,cluster0
530,1.381212,-0.969365,6,cluster0
531,1.150699,-0.782222,6,cluster0
532,1.377944,-0.600723,6,cluster0
533,1.302196,-0.599832,6,cluster0
534,1.309622,-0.903717,6,cluster0
535,1.45993,-0.763508,6,cluster0
536,1.345268,-0.850544,6,cluster0
537,1.404679,-0.80064,6,cluster0
538,1.231497,-0.911737,6,cluster0
539,1.330119,-0.597456,6,cluster0
540,1.371706,-0.964316,6,cluster0
541,1.301007,-0.824404,6,cluster0
542,1.349427,-0.750141,6,cluster0
543,1.213674,-0.734991,6,cluster0
544,1.374676,-0.662213,6,cluster0
545,1.419531,-0.888567,6,cluster0
546,1.346456,-0.818463,6,cluster0
547,1.32388,-0.80866,6,cluster0
548,1.33101,-0.67558,6,cluster0
549,1.421611,-0.852624,6,cluster0
550,1.351506,-0.945304,6,cluster0
551,1.178325,-0.670233,6,cluster0
552,1.180107,-0.782816,6,cluster0
553,1.436463,-0.729941,6,cluster0
554,1.338733,-0.856485,6,cluster0
555,1.303978,-0.821433,6,cluster0
556,1.31081,-0.820839,6,cluster0
557,1.392202,-0.737961,6,cluster0
558,1.230309,-0.775687,6,cluster0
559,1.337842,-0.816977,6,cluster0
560,1.284669,-0.955107,6,cluster0
561,1.427552,-0.909361,6,cluster0
562,1.492903,-0.743308,6,cluster0
563,1.220506,-0.737664,6,cluster0
564,1.286749,-0.836583,6,cluster0
565,1.358041,-0.733506,6,cluster0
566,1.38032,-0.940551,6,cluster0
567,1.380617,-0.822621,6,cluster0
568,1.328633,-1.077493,6,cluster0
569,1.342595,-0.906687,6,cluster0
570,1.489042,-0.784896,6,cluster0
571,1.342595,-0.775687,6,cluster0
572,1.455772,-0.79351,6,cluster0
573,1.412996,-0.819948,6,cluster0
574,1.345862,-0.906984,6,cluster0
575,1.333089,-0.743605,6,cluster0
576,1.252588,-0.78549,6,cluster0
577,1.263876,-0.50834,6,cluster0
578,1.460228,-0.726971,6,cluster0
579,1.168522,-0.736179,6,cluster0
580,1.302196,-0.811333,6,cluster0
581,1.395767,-0.888567,6,cluster0
582,1.469436,-0.740338,6,cluster0
583,1.388044,-0.825889,6,cluster0
584,1.328039,-0.980356,6,cluster0
585,1.371706,-0.524381,6,cluster0
586,1.231497,-0.786975,6,cluster0
587,1.350912,-0.844009,6,cluster0
588,1.323583,-0.810442,6,cluster0
589,1.261202,-0.894211,6,cluster0
590,1.260608,-0.816086,6,cluster0
591,1.346456,-0.793213,6,cluster0
592,1.311107,-1.006794,6,cluster0
593,1.290313,-0.652113,6,cluster0
594,1.308731,-1.005309,6,cluster0
595,1.177136,-0.888864,6,cluster0
596,1.223477,-0.806878,6,cluster0
597,1.186048,-0.773311,6,cluster0
598,1.265955,-0.817572,6,cluster0
599,1.18991,-0.797075,6,cluster0
600,0.427673,1.458445,7,cluster0
601,0.579764,1.366953,7,cluster0
602,0.604716,1.172681,7,cluster0
603,0.49451,1.367844,7,cluster0
604,0.645115,1.388935,7,cluster0
605,0.852161,1.317642,7,cluster0
606,0.573823,1.433196,7,cluster0
607,0.627886,1.485477,7,cluster0
608,0.631451,1.463198,7,cluster0
609,0.82602,1.410323,7,cluster0
610,0.641848,1.32388,7,cluster0
611,0.798097,1.389826,7,cluster0
612,0.545603,1.506271,7,cluster0
613,0.462725,1.425472,7,cluster0
614,0.397373,1.454286,7,cluster0
615,0.71522,1.531817,7,cluster0
616,0.659968,1.453989,7,cluster0
617,0.778789,1.489636,7,cluster0
618,0.57709,1.26744,7,cluster0
619,0.463022,1.472407,7,cluster0
620,0.524809,1.442107,7,cluster0
621,0.666206,1.453098,7,cluster0
622,0.643333,1.501221,7,cluster0
623,0.636204,1.330119,7,cluster0
624,0.666503,1.308137,7,cluster0
625,0.655809,1.373488,7,cluster0
626,0.729775,1.440028,7,cluster0
627,0.769877,1.265658,7,cluster0
628,0.665909,1.303087,7,cluster0
629,0.446387,1.290908,7,cluster0
630,0.748787,1.612021,7,cluster0
631,0.509659,1.399926,7,cluster0
632,0.504312,1.502112,7,cluster0
633,0.550356,1.398144,7,cluster0
634,0.556,1.216347,7,cluster0
635,0.537582,1.270411,7,cluster0
636,0.423514,1.244567,7,cluster0
637,0.659968,1.287343,7,cluster0
638,0.552435,1.454881,7,cluster0
639,0.567882,1.276352,7,cluster0
640,0.636204,1.43676,7,cluster0
641,0.716111,1.339327,7,cluster0
642,0.672147,1.309919,7,cluster0
643,0.83107,1.538352,7,cluster0
644,0.521541,1.313187,7,cluster0
645,0.601449,1.422799,7,cluster0
646,0.588675,1.322692,7,cluster0
647,0.539365,1.358636,7,cluster0
648,0.66383,1.286452,7,cluster0
649,0.560455,1.366656,7,cluster0
650,0.602934,1.454881,7,cluster0
651,0.659671,1.218724,7,cluster0
652,0.645115,1.411808,7,cluster0
653,0.482925,1.452207,7,cluster0
654,0.690861,1.396361,7,cluster0
655,0.536097,1.647074,7,cluster0
656,0.523918,1.33398,7,cluster0
657,0.648086,1.538649,7,cluster0
658,0.53075,1.308731,7,cluster0
659,0.772254,1.656876,7,cluster0
660,0.734231,1.243379,7,cluster0
661,0.518274,1.700246,7,cluster0
662,0.501045,1.346456,7,cluster0
663,0.488866,1.427849,7,cluster0
664,0.59224,1.3521,7,cluster0
665,0.6769,1.440325,7,cluster0
666,0.583031,1.502706,7,cluster0
667,0.678682,1.371409,7,cluster0
668,0.633827,1.407055,7,cluster0
669,0.3745,1.406758,7,cluster0
670,0.524215,1.320613,7,cluster0
671,0.479657,1.340515,7,cluster0
672,0.542632,1.463495,7,cluster0
673,0.54887,1.509241,7,cluster0
674,0.584814,1.490527,7,cluster0
675,0.625807,1.38745,7,cluster0
676,0.59521,1.352992,7,cluster0
677,0.565208,1.357447,7,cluster0
678,0.733637,1.410026,7,cluster0
679,0.837308,1.43379,7,cluster0
680,0.572337,1.54459,7,cluster0
681,0.568476,1.34408,7,cluster0
682,0.691158,1.366656,7,cluster0
683,0.593131,1.371409,7,cluster0
684,0.709873,1.399926,7,cluster0
685,0.624619,1.394876,7,cluster0
686,0.702743,1.456069,7,cluster0
