@RELATION ClusteringDatasets/D31

@ATTRIBUTE f0 REAL
@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31}

@DATA
0.130026,-0.680927,2
-0.008400,-0.682413,2
0.208745,-0.665778,2
0.153493,-0.664589,2
-0.055929,-0.859456,2
0.028731,-0.477743,2
0.108638,-0.749249,2
0.130620,-0.750141,2
0.105371,-0.569533,2
0.170425,-0.622111,2
-0.000974,-0.587950,2
-0.126924,-0.696671,2
0.015364,-0.612605,2
0.025464,-0.582009,2
-0.090981,-0.672907,2
0.156761,-0.615576,2
0.138641,-0.604585,2
0.028731,-0.769152,2
0.247362,-0.642013,2
0.072992,-0.599238,2
0.236371,-0.694295,2
0.035266,-0.712415,2
0.196269,-0.597456,2
0.023681,-0.709147,2
0.112203,-0.800045,2
-0.041076,-0.742120,2
0.106262,-0.872526,2
0.118441,-0.664292,2
0.143394,-0.699048,2
0.108935,-0.800640,2
0.239936,-0.584682,2
0.086062,-0.624487,2
0.228053,-0.855000,2
0.132997,-0.660431,2
0.113094,-0.602803,2
0.125570,-0.676472,2
0.143394,-0.641419,2
0.357865,-0.524678,2
0.173396,-0.529134,2
0.054278,-0.679739,2
0.127353,-0.633102,2
0.304693,-0.635775,2
0.074477,-0.519925,2
0.037940,-0.662510,2
0.088736,-0.701721,2
0.299346,-0.635775,2
0.061407,-0.393678,2
-0.038997,-0.588247,2
0.233995,-0.539233,2
0.218251,-0.640528,2
0.013582,-0.640231,2
0.209636,-0.465267,2
-1.059966,-0.885894,3
-1.224534,-0.803907,3
-1.153538,-0.601020,3
-1.031449,-0.879358,3
-1.130368,-0.731723,3
-1.215622,-0.710039,3
-1.161558,-0.868368,3
-1.169876,-0.999665,3
-1.165717,-0.916787,3
-1.095910,-0.816383,3
-1.138091,-0.684492,3
-0.990753,-0.718059,3
-1.004418,-0.805392,3
-1.024914,-0.726079,3
-1.157400,-0.757270,3
-1.092345,-0.815789,3
-0.964910,-0.752517,3
-1.048678,-0.961345,3
-1.095019,-0.746279,3
-0.974712,-0.936393,3
-1.133933,-0.859159,3
-1.006497,-0.795293,3
-1.087889,-0.882923,3
-0.958374,-0.725188,3
-1.092642,-0.794104,3
-1.086701,-0.860050,3
-1.004418,-0.653599,3
-0.957483,-0.720138,3
-1.037688,-0.721921,3
-1.127397,-0.677660,3
-1.126803,-0.828860,3
-0.964018,-0.745091,3
-0.986892,-0.892429,3
-1.032638,-0.617952,3
-1.138685,-0.661916,3
-1.123536,-0.803610,3
-1.009765,-0.816383,3
-1.006794,-0.722515,3
-0.892132,-0.866288,3
-1.072443,-0.979762,3
-0.907578,-0.965504,3
-1.190075,-0.881141,3
-0.975009,-0.993427,3
-1.125021,-0.973524,3
-1.091454,-0.975604,3
-0.933719,-0.923322,3
-1.174629,-0.764993,3
-1.196611,-0.813116,3
-0.834206,-0.968474,3
-0.928372,-0.552007,3
-1.007091,-0.863912,3
-1.152647,-0.837177,3
-0.984218,-0.707662,3
-1.200769,-0.898667,3
-1.105415,-0.712118,3
-1.258695,-0.799748,3
-1.147597,-0.808660,3
-1.230475,-0.707662,3
-0.906687,-0.977683,3
-1.362960,-0.898073,3
-1.232257,-0.790837,3
-1.078384,-0.711227,3
-1.172252,-0.762617,3
-0.960751,-0.874903,3
-1.091751,-0.753705,3
-0.985109,-0.911143,3
-1.148191,-0.907578,3
-1.134824,-0.920352,3
-1.125318,-0.983624,3
-1.114030,-0.764102,3
-0.985703,-0.751923,3
-0.803610,-0.858565,3
-0.994615,-0.847871,3
-1.050164,-0.826483,3
-0.911143,-0.781925,3
-0.991050,-0.882923,3
-0.951839,-0.744794,3
-1.144923,-0.858565,3
-0.944413,-0.641716,3
-0.986594,-0.892726,3
-1.024617,-0.891241,3
-1.206413,-0.818760,3
-0.953028,-0.775093,3
-0.833612,-0.974118,3
-1.109574,-0.911143,3
-0.975306,-0.827077,3
-1.067690,-0.835692,3
-1.137200,-1.024023,3
-0.983327,-0.804204,3
-1.103633,-0.768855,3
-1.202255,-0.640825,3
-1.011250,-0.844009,3
-1.054322,-0.812225,3
-1.025508,-0.971742,3
-0.962236,-0.781331,3
-1.183837,-0.684195,3
-1.010062,-0.683007,3
-1.076007,-0.929857,3
-1.145815,-0.732912,3
-1.140171,-0.739150,3
0.957912,1.040195,4
1.042869,1.010193,4
0.939197,1.080891,4
0.931771,1.063068,4
1.265361,1.046136,4
1.235062,0.924345,4
1.070495,1.058315,4
0.916621,0.881569,4
0.865231,0.818297,4
1.262985,1.030392,4
1.137926,1.145946,4
1.205059,1.232982,4
0.959100,1.137331,4
0.935930,0.933850,4
0.998014,1.099903,4
0.972170,1.040492,4
1.029798,1.011975,4
1.031284,1.030690,4
1.070792,1.030987,4
1.062771,1.015540,4
1.037225,0.831961,4
0.959991,1.000984,4
0.880975,0.959991,4
1.095150,1.123370,4
1.063068,1.075842,4
0.917512,1.225259,4
1.062771,0.879490,4
1.107923,1.044651,4
0.968606,1.042275,4
1.041978,0.957020,4
0.950782,0.873252,4
1.157234,0.925236,4
1.035442,0.985240,4
0.932068,0.993558,4
1.168225,0.908898,4
1.074653,0.952862,4
1.044057,0.997717,4
0.984349,0.904145,4
1.033957,0.878302,4
0.865231,1.066039,4
1.042869,1.024154,4
1.211595,1.182483,4
1.216347,0.936821,4
1.203574,0.937712,4
0.944544,0.931474,4
1.186048,1.034551,4
1.073168,0.935039,4
1.120994,1.019996,4
1.028907,0.991182,4
0.860775,0.838497,4
0.953456,0.941574,4
1.070198,1.072871,4
0.971873,1.300116,4
1.273679,0.915433,4
1.139411,0.953456,4
1.056236,1.017619,4
1.206842,1.092179,4
0.996826,0.899689,4
0.993558,0.981082,4
1.210406,0.950188,4
1.009005,0.991182,4
1.036928,1.074653,4
1.015540,0.908304,4
1.111785,1.123370,4
1.174760,0.944544,4
1.021481,0.927909,4
1.069009,1.028610,4
1.143867,0.977517,4
1.038710,0.854537,4
1.230606,1.027125,4
1.096635,0.725319,4
1.031581,1.044354,4
1.001281,1.014649,4
1.221100,1.070198,4
0.965041,1.013163,4
0.879193,1.090397,4
1.037819,1.193177,4
1.303087,1.020293,4
1.166145,0.945732,4
1.058612,1.079109,4
0.989696,0.987617,4
1.147134,1.020590,4
1.063959,0.880975,4
1.138817,1.006925,4
1.117132,1.052374,4
1.046433,0.967120,4
1.029204,1.156640,4
1.100497,0.914542,4
1.090694,1.016431,4
0.991182,0.949594,4
0.857508,1.049998,4
1.170601,0.849487,4
1.145946,1.080594,4
1.050889,1.000093,4
1.078218,0.950188,4
1.016431,0.924345,4
0.998608,1.004846,4
1.038710,0.903848,4
1.055939,1.014649,4
1.167631,0.949891,4
-1.622881,0.623728,5
-1.398903,0.403909,5
-1.633872,0.420544,5
-1.460096,0.282414,5
-1.405439,0.703041,5
-1.511783,0.535503,5
-1.579214,0.453813,5
-1.347810,0.337072,5
-1.526339,0.591052,5
-1.349593,0.350439,5
-1.270577,0.571149,5
-1.511189,0.438664,5
-1.363257,0.419355,5
-1.329987,0.432129,5
-1.534359,0.489163,5
-1.544162,0.494510,5
-1.585155,0.471042,5
-1.489504,0.422029,5
-1.404250,0.525106,5
-1.368010,0.455596,5
-1.591988,0.556000,5
-1.604761,0.500748,5
-1.589017,0.458269,5
-1.350484,0.651948,5
-1.486237,0.403909,5
-1.500198,0.542929,5
-1.493069,0.455299,5
-1.536142,0.342716,5
-1.462176,0.361727,5
-1.427420,0.367965,5
-1.406330,0.501045,5
-1.225722,0.402423,5
-1.433362,0.492430,5
-1.456235,0.486489,5
-1.454749,0.398265,5
-1.409894,0.334695,5
-1.350781,0.405988,5
-1.510001,0.440149,5
-1.477325,0.513224,5
-1.420291,0.600260,5
-1.374842,0.626401,5
-1.444352,0.392324,5
-1.337414,0.274691,5
-1.503169,0.380739,5
-1.530498,0.415197,5
-1.483860,0.536097,5
-1.596740,0.575902,5
-1.370386,0.406582,5
-1.556935,0.433317,5
-1.603870,0.564614,5
-1.384645,0.452031,5
-1.351375,0.577090,5
-1.447917,0.351033,5
-1.504654,0.438367,5
-1.553965,0.345983,5
-1.442570,0.527482,5
-1.238198,0.385491,5
-1.305629,0.618975,5
-1.451185,0.544117,5
-1.568817,0.471934,5
-1.505842,0.452328,5
-1.463661,0.404503,5
-1.635357,0.638580,5
-1.635060,0.550950,5
-1.352266,0.294890,5
-1.460987,0.242906,5
-1.652289,0.545009,5
-1.207899,0.443417,5
-1.643675,0.444605,5
-1.586641,0.408067,5
-1.411974,0.228945,5
-1.441382,0.346577,5
-1.212949,0.421435,5
-1.540003,0.381333,5
-1.281865,0.437773,5
-1.355831,0.447575,5
-1.317511,0.509956,5
-1.459502,0.380739,5
-1.517130,0.493916,5
-1.388804,0.484113,5
-1.405439,0.615707,5
-1.349296,0.491539,5
-1.675459,0.483222,5
-1.420588,0.414305,5
-1.462176,0.467775,5
-1.346028,0.460646,5
-1.417618,0.298455,5
-1.431876,0.539662,5
-1.446729,0.597884,5
-1.242951,0.664721,5
-1.327314,0.446981,5
-1.605652,0.594616,5
-1.427718,0.569664,5
-1.527824,0.483222,5
-1.429203,0.485004,5
-1.493960,0.208448,5
-1.531092,0.507283,5
-1.402765,0.383115,5
-1.771407,0.509065,5
-1.298203,0.488272,5
1.479833,-0.786678,6
1.384776,-0.698751,6
1.322989,-0.769152,6
1.294769,-0.953325,6
1.173869,-0.848762,6
1.258529,-0.813116,6
1.499736,-0.801531,6
1.293284,-0.883220,6
1.380023,-0.946195,6
1.303384,-0.923619,6
1.205059,-1.086107,6
1.384776,-0.935798,6
1.322395,-0.813413,6
1.432602,-0.703503,6
1.266549,-0.804798,6
1.180107,-0.934016,6
1.372300,-0.831533,6
1.338436,-0.784896,6
1.292987,-0.834504,6
1.324177,-0.688948,6
1.291502,-0.819651,6
1.273381,-0.898667,6
1.675294,-0.889161,6
1.243973,-0.812522,6
1.112676,-0.893023,6
1.215159,-0.847574,6
1.462604,-0.704395,6
1.290611,-0.644093,6
1.300710,-0.988674,6
1.186345,-0.925402,6
1.381212,-0.969365,6
1.150699,-0.782222,6
1.377944,-0.600723,6
1.302196,-0.599832,6
1.309622,-0.903717,6
1.459930,-0.763508,6
1.345268,-0.850544,6
1.404679,-0.800640,6
1.231497,-0.911737,6
1.330119,-0.597456,6
1.371706,-0.964316,6
1.301007,-0.824404,6
1.349427,-0.750141,6
1.213674,-0.734991,6
1.374676,-0.662213,6
1.419531,-0.888567,6
1.346456,-0.818463,6
1.323880,-0.808660,6
1.331010,-0.675580,6
1.421611,-0.852624,6
1.351506,-0.945304,6
1.178325,-0.670233,6
1.180107,-0.782816,6
1.436463,-0.729941,6
1.338733,-0.856485,6
1.303978,-0.821433,6
1.310810,-0.820839,6
1.392202,-0.737961,6
1.230309,-0.775687,6
1.337842,-0.816977,6
1.284669,-0.955107,6
1.427552,-0.909361,6
1.492903,-0.743308,6
1.220506,-0.737664,6
1.286749,-0.836583,6
1.358041,-0.733506,6
1.380320,-0.940551,6
1.380617,-0.822621,6
1.328633,-1.077493,6
1.342595,-0.906687,6
1.489042,-0.784896,6
1.342595,-0.775687,6
1.455772,-0.793510,6
1.412996,-0.819948,6
1.345862,-0.906984,6
1.333089,-0.743605,6
1.252588,-0.785490,6
1.263876,-0.508340,6
1.460228,-0.726971,6
1.168522,-0.736179,6
1.302196,-0.811333,6
1.395767,-0.888567,6
1.469436,-0.740338,6
1.388044,-0.825889,6
1.328039,-0.980356,6
1.371706,-0.524381,6
1.231497,-0.786975,6
1.350912,-0.844009,6
1.323583,-0.810442,6
1.261202,-0.894211,6
1.260608,-0.816086,6
1.346456,-0.793213,6
1.311107,-1.006794,6
1.290313,-0.652113,6
1.308731,-1.005309,6
1.177136,-0.888864,6
1.223477,-0.806878,6
1.186048,-0.773311,6
1.265955,-0.817572,6
1.189910,-0.797075,6
0.427673,1.458445,7
0.579764,1.366953,7
0.604716,1.172681,7
0.494510,1.367844,7
0.645115,1.388935,7
0.852161,1.317642,7
0.573823,1.433196,7
0.627886,1.485477,7
0.631451,1.463198,7
0.826020,1.410323,7
0.641848,1.323880,7
0.798097,1.389826,7
0.545603,1.506271,7
0.462725,1.425472,7
0.397373,1.454286,7
0.715220,1.531817,7
0.659968,1.453989,7
0.778789,1.489636,7
0.577090,1.267440,7
0.463022,1.472407,7
0.524809,1.442107,7
0.666206,1.453098,7
0.643333,1.501221,7
0.636204,1.330119,7
0.666503,1.308137,7
0.655809,1.373488,7
0.729775,1.440028,7
0.769877,1.265658,7
0.665909,1.303087,7
0.446387,1.290908,7
0.748787,1.612021,7
0.509659,1.399926,7
0.504312,1.502112,7
0.550356,1.398144,7
0.556000,1.216347,7
0.537582,1.270411,7
0.423514,1.244567,7
0.659968,1.287343,7
0.552435,1.454881,7
0.567882,1.276352,7
0.636204,1.436760,7
0.716111,1.339327,7
0.672147,1.309919,7
0.831070,1.538352,7
0.521541,1.313187,7
0.601449,1.422799,7
0.588675,1.322692,7
0.539365,1.358636,7
0.663830,1.286452,7
0.560455,1.366656,7
0.602934,1.454881,7
0.659671,1.218724,7
0.645115,1.411808,7
0.482925,1.452207,7
0.690861,1.396361,7
0.536097,1.647074,7
0.523918,1.333980,7
0.648086,1.538649,7
0.530750,1.308731,7
0.772254,1.656876,7
0.734231,1.243379,7
0.518274,1.700246,7
0.501045,1.346456,7
0.488866,1.427849,7
0.592240,1.352100,7
0.676900,1.440325,7
0.583031,1.502706,7
0.678682,1.371409,7
0.633827,1.407055,7
0.374500,1.406758,7
0.524215,1.320613,7
0.479657,1.340515,7
0.542632,1.463495,7
0.548870,1.509241,7
0.584814,1.490527,7
0.625807,1.387450,7
0.595210,1.352992,7
0.565208,1.357447,7
0.733637,1.410026,7
0.837308,1.433790,7
0.572337,1.544590,7
0.568476,1.344080,7
0.691158,1.366656,7
0.593131,1.371409,7
0.709873,1.399926,7
0.624619,1.394876,7
0.702743,1.456069,7
0.671553,1.363983,7
0.593131,1.394282,7
0.586893,1.277837,7
0.585705,1.301601,7
0.626995,1.402896,7
0.670068,1.383291,7
0.527185,1.397252,7
0.584814,1.414184,7
0.462131,1.344971,7
0.798691,1.447751,7
0.537582,1.410620,7
0.623728,1.320910,7
0.504609,1.420720,7
-0.400213,0.191813,8
-0.374072,0.225677,8
-0.341396,0.288652,8
-0.397242,0.291623,8
-0.336643,0.289840,8
-0.320900,0.305881,8
-0.356843,0.184684,8
-0.515766,0.453516,8
-0.356843,0.213201,8
-0.307829,0.378362,8
-0.131974,0.300831,8
-0.332485,0.168346,8
-0.461406,0.208151,8
-0.442097,0.038237,8
-0.375260,0.269641,8
-0.245448,0.331131,8
-0.220496,0.190922,8
-0.468535,0.528374,8
-0.464376,0.223895,8
-0.345852,0.162405,8
-0.421006,0.343904,8
-0.279015,0.383412,8
-0.202970,0.307961,8
-0.215743,0.489163,8
-0.424274,0.360836,8
-0.353575,0.289246,8
-0.344367,0.383709,8
-0.468832,0.474013,8
-0.188414,0.354895,8
-0.237428,0.207854,8
-0.292383,0.206963,8
-0.294462,0.398265,8
-0.422789,0.208151,8
-0.328623,0.167752,8
-0.317632,0.278849,8
-0.131677,0.039722,8
-0.298918,0.176366,8
-0.454276,0.366777,8
-0.201187,0.264294,8
-0.487249,0.315387,8
-0.334267,0.313605,8
-0.070781,0.191516,8
-0.374072,0.416385,8
-0.513093,0.252709,8
-0.407342,0.293108,8
-0.280798,0.149632,8
-0.543392,0.335587,8
-0.303671,0.189437,8
-0.366349,0.245283,8
-0.516063,0.398859,8
-0.330702,0.277364,8
-0.437047,0.384006,8
-0.407936,0.352816,8
-0.320306,0.358757,8
-0.329811,0.361727,8
-0.555571,0.179337,8
-0.489328,0.206369,8
-0.226140,0.165969,8
-0.320009,0.167752,8
-0.142668,0.246174,8
-0.098110,0.181416,8
-0.462000,0.311525,8
-0.262677,0.171019,8
-0.309909,0.178149,8
-0.163759,0.329943,8
-0.261192,0.251521,8
-0.256439,0.390541,8
-0.488734,0.304990,8
-0.351496,0.203695,8
-0.180988,0.313011,8
-0.341396,0.109827,8
-0.165541,0.357271,8
-0.422492,0.250035,8
-0.479526,0.333804,8
-0.442394,0.365292,8
-0.417145,0.081310,8
-0.516360,0.351033,8
-0.360705,0.294890,8
-0.412689,0.174584,8
-0.370804,0.318357,8
-0.346743,0.258947,8
-0.530322,0.155276,8
-0.486655,0.326081,8
-0.348526,0.357271,8
-0.254954,0.277661,8
-0.407936,0.242015,8
-0.400807,0.117550,8
-0.448929,0.324001,8
-0.423977,0.364104,8
-0.377934,0.280929,8
-0.161382,0.363509,8
-0.272777,0.029622,8
-0.352981,0.491242,8
-0.174750,0.282117,8
-0.386845,0.242312,8
-0.358625,0.352816,8
-0.443582,0.257759,8
-0.404074,0.219142,8
-0.484279,0.269641,8
-0.301294,0.028434,8
0.205775,1.272490,9
0.167455,1.138817,9
0.308852,1.265658,9
0.129729,1.301304,9
0.221221,1.231200,9
0.165969,1.077327,9
0.110718,1.262391,9
0.143096,1.131093,9
0.278552,1.094853,9
0.184090,1.232685,9
0.133294,1.163175,9
0.190031,1.218130,9
0.310634,1.207139,9
-0.077911,1.177136,9
0.007640,1.225556,9
0.193001,1.018213,9
0.462131,1.174166,9
0.137452,1.149213,9
-0.052364,1.140896,9
0.187060,1.075544,9
0.246768,1.341109,9
0.192407,1.279025,9
0.207260,1.268629,9
0.291029,1.133470,9
0.250927,1.170601,9
0.125570,1.402599,9
0.182901,1.152481,9
0.096459,1.095447,9
0.191516,1.208327,9
0.187357,1.139708,9
0.173990,1.314672,9
0.058734,1.253776,9
-0.025035,1.119211,9
0.244985,1.052671,9
0.152305,1.302790,9
0.091409,1.233576,9
0.160920,1.310810,9
0.178446,1.185454,9
0.228945,1.039601,9
0.182604,1.179513,9
0.011502,1.238329,9
0.206963,1.028907,9
0.111312,1.156046,9
0.188248,1.222585,9
0.188545,1.426364,9
0.247362,1.149808,9
0.224489,1.259717,9
0.128838,1.028313,9
0.184387,1.085347,9
0.154384,1.139411,9
0.116362,1.158422,9
0.283602,1.088912,9
0.215280,1.303681,9
0.093489,1.115647,9
0.226865,1.139708,9
0.145770,1.313187,9
-0.015530,1.113270,9
0.396482,1.021184,9
0.046851,1.132579,9
0.081904,1.112973,9
0.183496,1.189613,9
0.188843,1.189019,9
0.093192,1.209812,9
0.209042,1.089506,9
0.262809,1.269520,9
0.234292,1.334574,9
0.258947,1.131390,9
0.227459,1.032472,9
0.148740,1.268332,9
0.182010,1.102279,9
0.199536,1.178919,9
0.208448,1.264470,9
0.136858,1.042572,9
-0.004242,1.230012,9
0.053090,1.129311,9
0.075368,1.027125,9
0.256571,1.145055,9
0.183199,1.179810,9
0.161217,1.116538,9
0.223301,1.294769,9
0.289246,1.108517,9
0.004967,1.139708,9
0.283602,1.315563,9
0.308852,1.140599,9
0.157652,1.206248,9
0.230430,1.263282,9
0.059625,1.136737,9
0.217360,1.084159,9
0.101212,1.198524,9
0.067348,1.229121,9
0.266967,1.149213,9
0.114876,1.211595,9
0.216171,1.131390,9
0.179634,1.297740,9
0.146364,1.214565,9
0.155870,1.178325,9
0.110124,1.042869,9
0.196566,1.222585,9
0.324299,1.249617,9
0.197160,1.175651,9
-0.600129,0.512333,10
-0.589138,0.629669,10
-0.506260,0.379253,10
-0.511607,0.569961,10
-0.657163,0.379847,10
-0.570424,0.641551,10
-0.543392,0.686703,10
-0.443582,0.735419,10
-0.755191,0.666206,10
-0.599535,0.579170,10
-0.698156,0.726211,10
-0.718059,0.619866,10
-0.530025,0.584814,10
-0.711524,0.621351,10
-0.686571,0.545603,10
-0.541907,0.583625,10
-0.540422,0.706902,10
-0.364863,0.609172,10
-0.711524,0.705120,10
-0.618843,0.656700,10
-0.502399,0.719973,10
-0.655381,0.692050,10
-0.767370,0.738390,10
-0.427839,0.569664,10
-0.513390,0.649274,10
-0.565968,0.597290,10
-0.644687,0.755322,10
-0.693404,0.519462,10
-0.539827,0.676900,10
-0.708850,0.573823,10
-0.712118,0.640065,10
-0.405857,0.575308,10
-0.458435,0.633827,10
-0.648846,0.542929,10
-0.588247,0.543226,10
-0.433780,0.648086,10
-0.661322,0.643630,10
-0.507449,0.530750,10
-0.704989,0.691158,10
-0.595970,0.659671,10
-0.600129,0.549464,10
-0.397836,0.506689,10
-0.705583,0.622836,10
-0.640528,0.755025,10
-0.723406,0.650462,10
-0.579929,0.555702,10
-0.559433,0.583031,10
-0.714197,0.684623,10
-0.749249,0.520947,10
-0.497052,0.656403,10
-0.574880,0.537285,10
-0.455167,0.546494,10
-0.490814,0.568179,10
-0.711821,0.543226,10
-0.542501,0.540256,10
-0.573691,0.721161,10
-0.657163,0.617489,10
-0.568344,0.635016,10
-0.641716,0.719973,10
-0.550521,0.510848,10
-0.424274,0.671850,10
-0.557354,0.555702,10
-0.404966,0.706011,10
-0.597456,0.618381,10
-0.635775,0.569961,10
-0.482793,0.703635,10
-0.508340,0.696208,10
-0.678848,0.556000,10
-0.627161,0.623728,10
-0.468832,0.613331,10
-0.491408,0.720270,10
-0.515172,0.670959,10
-0.637855,0.553029,10
-0.699939,0.523027,10
-0.489626,0.697397,10
-0.591515,0.593131,10
-0.845197,0.692644,10
-0.680036,0.895828,10
-0.686571,0.616895,10
-0.477743,0.652542,10
-0.516657,0.645115,10
-0.408827,0.589269,10
-0.433186,0.719378,10
-0.497349,0.566099,10
-0.414768,0.680167,10
-0.440909,0.725617,10
-0.504775,0.588378,10
-0.648252,0.368856,10
-0.765290,0.636501,10
-0.638746,0.618975,10
-0.666075,0.561346,10
-0.489923,0.821862,10
-0.538639,0.497777,10
-0.662807,0.656106,10
-0.701127,0.599666,10
-0.630428,0.713734,10
-0.590920,0.518571,10
-0.611714,0.549167,10
-0.515766,0.704229,10
-0.597753,0.689673,10
0.849190,-0.911143,11
0.723240,-1.086107,11
0.950782,-1.023429,11
0.869390,-1.144923,11
0.956426,-0.874309,11
0.820673,-1.080166,11
1.012569,-0.983327,11
0.926127,-1.077195,11
0.828100,-1.024617,11
0.859290,-1.022835,11
0.777304,-1.057293,11
0.850082,-1.118189,11
0.912760,-1.208493,11
0.820079,-0.833612,11
0.969200,-1.137200,11
0.929692,-1.094722,11
0.783542,-0.956889,11
0.897313,-1.102148,11
0.749381,-1.158291,11
0.794236,-1.094127,11
0.943059,-0.963424,11
0.768689,-1.044223,11
0.736607,-1.131259,11
0.754431,-1.289885,11
0.848893,-1.035905,11
0.941574,-1.042737,11
0.827506,-1.048084,11
0.889887,-1.099771,11
0.920483,-0.998774,11
0.826020,-1.012141,11
0.874143,-0.955404,11
0.759183,-1.081651,11
0.774630,-0.995209,11
0.681059,-0.985703,11
0.747895,-1.060263,11
0.713437,-1.057590,11
0.980191,-1.034123,11
0.972170,-1.011547,11
0.924642,-1.045708,11
1.057721,-0.946492,11
0.812653,-1.137497,11
1.009005,-1.038579,11
1.057127,-1.084919,11
0.689376,-1.065016,11
0.919889,-0.973524,11
0.850676,-0.998180,11
0.981676,-1.172252,11
0.679870,-0.988971,11
0.769877,-1.048678,11
0.665909,-1.223642,11
0.932662,-1.127694,11
0.882163,-0.958672,11
0.896719,-1.018379,11
0.696208,-1.067096,11
0.736013,-0.983030,11
0.940386,-1.116109,11
0.893748,-1.000259,11
1.001875,-1.092345,11
1.039304,-1.087295,11
0.863152,-1.105713,11
1.003064,-1.009765,11
0.865231,-0.991347,11
0.870578,-0.852030,11
0.977814,-1.035905,11
0.894342,-0.987486,11
