@relation ClusteringDatasets/Flames_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55,cluster56}

@data
88,-0.183231,0.836502,2,cluster4
89,-0.153929,0.783757,2,cluster4
90,-0.177371,0.713431,2,cluster4
91,-0.130486,0.631383,2,cluster4
92,-0.042578,0.625523,2,cluster54
93,-0.095323,0.70757,2,cluster55
94,0.027748,0.70757,2,cluster56
95,-0.054299,0.783757,2,cluster3
96,0.092214,0.777897,2,cluster3
97,0.057051,0.848223,2,cluster3
98,-0.013276,0.836502,2,cluster3
99,-0.066021,0.895107,2,cluster3
100,0.021887,0.906828,2,cluster3
101,-0.013276,0.959573,2,cluster3
102,-0.107044,0.971294,2,cluster4
103,-0.077742,1.024039,2,cluster4
104,-0.095323,1.076784,2,cluster4
105,-0.17151,1.03576,2,cluster5
106,0.197704,0.877526,2,cluster6
107,0.133238,0.900968,2,cluster6
108,0.05119,0.971294,2,cluster3
109,0.004306,1.053342,2,cluster7
110,0.232867,0.971294,2,cluster9
111,0.150819,0.988876,2,cluster7
112,0.074632,1.047481,2,cluster7
113,0.139098,1.059202,2,cluster7
114,0.227006,1.041621,2,cluster9
115,0.309054,1.047481,2,cluster10
116,0.215285,1.111947,2,cluster9
117,0.127377,1.111947,2,cluster7
118,0.039469,1.106087,2,cluster7
119,-0.007415,1.14711,2,cluster7
120,0.057051,1.176413,2,cluster7
121,0.361799,1.164692,2,cluster9
122,0.297333,1.14711,2,cluster9
123,0.227006,1.182274,2,cluster9
124,0.144959,1.205716,2,cluster9
125,0.103935,1.276042,2,cluster11
126,0.168401,1.322927,2,cluster9
127,0.203564,1.24674,2,cluster9
128,0.273891,1.229158,2,cluster9
129,0.350078,1.240879,2,cluster9
130,0.303193,1.287763,2,cluster9
131,0.244588,1.322927,2,cluster9
132,0.209425,1.422556,2,cluster9
133,0.26803,1.393253,2,cluster9
134,0.332496,1.352229,2,cluster9
135,0.420404,1.293624,2,cluster9
136,0.426264,1.36395,2,cluster9
137,0.350078,1.410835,2,cluster9
138,0.297333,1.440137,2,cluster9
139,0.262169,1.510464,2,cluster9
140,0.320775,1.569069,2,cluster12
141,0.355938,1.492882,2,cluster9
142,0.420404,1.434277,2,cluster9
143,0.479009,1.440137,2,cluster9
144,0.496591,1.533906,2,cluster13
145,0.48487,1.598372,2,cluster13
146,0.414543,1.504603,2,cluster9
147,0.396962,1.586651,2,cluster12
148,0.391101,1.645256,2,cluster12
149,-0.312163,1.076784,2,cluster14
150,-0.235976,1.100226,2,cluster14
151,-0.265279,1.182274,2,cluster15
152,-0.376629,1.164692,2,cluster16
153,-0.552445,1.217437,2,cluster17
154,-0.446955,1.258461,1,cluster18
155,-0.347326,1.258461,1,cluster19
156,-0.277,1.317066,1,cluster20
157,-0.16565,1.24674,1,cluster21
158,-0.071881,1.235019,1,cluster22
159,-0.194952,1.346369,1,cluster20
160,-0.241837,1.36395,1,cluster20
161,-0.329745,1.381532,1,cluster19
162,-0.38249,1.328787,1,cluster19
163,-0.558306,1.305345,2,cluster23
164,-0.441095,1.404974,1,cluster20
165,-0.376629,1.457719,1,cluster20
166,-0.446955,1.46944,1,cluster20
167,-0.505561,1.434277,1,cluster20
168,-0.622772,1.475301,1,cluster24
169,-0.687237,1.58079,1,cluster25
170,-0.540724,1.504603,1,cluster20
171,-0.300442,1.481161,1,cluster20
172,-0.259418,1.422556,1,cluster20
173,-0.17151,1.445998,1,cluster26
174,-0.077742,1.410835,1,cluster27
175,-0.030857,1.522185,1,cluster28
176,-0.136347,1.522185,1,cluster20
177,-0.224255,1.516324,1,cluster20
178,-0.277,1.545627,1,cluster20
179,-0.364908,1.528045,1,cluster20
180,-0.441095,1.557348,1,cluster20
181,-0.4997,1.57493,1,cluster20
182,-0.570027,1.592511,1,cluster20
183,-0.634493,1.662838,1,cluster29
184,-0.523142,1.645256,1,cluster20
185,-0.452816,1.651117,1,cluster20
186,-0.405932,1.598372,1,cluster20
187,-0.376629,1.639396,1,cluster20
188,-0.312163,1.615953,1,cluster20
189,-0.194952,1.57493,1,cluster20
190,-0.124626,1.610093,1,cluster20
191,-0.048439,1.604232,1,cluster20
192,0.04533,1.656977,1,cluster30
193,-0.235976,1.651117,1,cluster20
194,-0.704819,1.69214,1,cluster29
195,-0.728261,1.791769,1,cluster31
196,-0.71068,1.873817,1,cluster32
197,-0.634493,1.955865,1,cluster33
198,-0.552445,1.967586,1,cluster34
199,-0.405932,2.067215,1,cluster20
200,-0.294581,2.067215,1,cluster36
201,-0.189092,2.037912,1,cluster37
202,-0.083602,2.02033,1,cluster38
203,-0.001555,1.938283,1,cluster39
204,0.068772,1.832793,1,cluster40
205,-0.007415,1.756606,1,cluster41
206,-0.089463,1.703861,1,cluster20
207,-0.16565,1.668698,1,cluster20
208,-0.136347,1.739025,1,cluster20
209,-0.089463,1.803491,1,cluster42
210,-0.048439,1.885538,1,cluster39
211,-0.107044,1.950004,1,cluster38
212,-0.136347,1.856235,1,cluster42
213,-0.212534,1.920701,1,cluster20
214,-0.224255,1.856235,1,cluster20
215,-0.189092,1.785909,1,cluster20
216,-0.241837,1.79763,1,cluster20
217,-0.224255,1.727304,1,cluster20
218,-0.312163,1.69214,1,cluster20
219,-0.28286,1.744885,1,cluster20
220,-0.364908,1.698001,1,cluster20
221,-0.435234,1.721443,1,cluster20
222,-0.517282,1.703861,1,cluster20
223,-0.622772,1.774188,1,cluster20
224,-0.581748,1.826933,1,cluster20
225,-0.517282,1.891399,1,cluster20
226,-0.517282,1.791769,1,cluster20
227,-0.441095,1.785909,1,cluster20
228,-0.370768,1.768327,1,cluster20
229,-0.300442,1.791769,1,cluster20
230,-0.38835,1.815212,1,cluster20
231,-0.446955,1.856235,1,cluster20
232,-0.405932,1.891399,1,cluster20
233,-0.394211,1.950004,1,cluster20
234,-0.265279,1.955865,1,cluster20
235,-0.288721,1.90312,1,cluster20
236,-0.288721,1.838654,1,cluster20
237,-0.341466,1.862096,1,cluster20
238,-0.359047,2.01447,1,cluster20
239,-0.446955,1.985167,1,cluster20
