@relation ClusteringDatasets/D31_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55}

@data
239,-1.072443,-0.979762,3,cluster8
240,-0.907578,-0.965504,3,cluster8
241,-1.190075,-0.881141,3,cluster52
242,-0.975009,-0.993427,3,cluster8
243,-1.125021,-0.973524,3,cluster8
244,-1.091454,-0.975604,3,cluster8
245,-0.933719,-0.923322,3,cluster8
246,-1.174629,-0.764993,3,cluster52
247,-1.196611,-0.813116,3,cluster52
248,-0.834206,-0.968474,3,cluster8
249,-0.928372,-0.552007,3,cluster52
250,-1.007091,-0.863912,3,cluster8
251,-1.152647,-0.837177,3,cluster52
252,-0.984218,-0.707662,3,cluster52
253,-1.200769,-0.898667,3,cluster52
254,-1.105415,-0.712118,3,cluster52
255,-1.258695,-0.799748,3,cluster52
256,-1.147597,-0.80866,3,cluster52
257,-1.230475,-0.707662,3,cluster52
258,-0.906687,-0.977683,3,cluster8
259,-1.36296,-0.898073,3,cluster53
260,-1.232257,-0.790837,3,cluster52
261,-1.078384,-0.711227,3,cluster52
262,-1.172252,-0.762617,3,cluster52
263,-0.960751,-0.874903,3,cluster8
264,-1.091751,-0.753705,3,cluster52
265,-0.985109,-0.911143,3,cluster8
266,-1.148191,-0.907578,3,cluster8
267,-1.134824,-0.920352,3,cluster8
268,-1.125318,-0.983624,3,cluster8
269,-1.11403,-0.764102,3,cluster52
270,-0.985703,-0.751923,3,cluster52
271,-0.80361,-0.858565,3,cluster8
272,-0.994615,-0.847871,3,cluster8
273,-1.050164,-0.826483,3,cluster52
274,-0.911143,-0.781925,3,cluster8
275,-0.99105,-0.882923,3,cluster8
276,-0.951839,-0.744794,3,cluster52
277,-1.144923,-0.858565,3,cluster52
278,-0.944413,-0.641716,3,cluster52
279,-0.986594,-0.892726,3,cluster8
280,-1.024617,-0.891241,3,cluster8
281,-1.206413,-0.81876,3,cluster52
282,-0.953028,-0.775093,3,cluster52
283,-0.833612,-0.974118,3,cluster8
284,-1.109574,-0.911143,3,cluster8
285,-0.975306,-0.827077,3,cluster8
286,-1.06769,-0.835692,3,cluster52
287,-1.1372,-1.024023,3,cluster8
288,-0.983327,-0.804204,3,cluster52
289,-1.103633,-0.768855,3,cluster52
290,-1.202255,-0.640825,3,cluster52
291,-1.01125,-0.844009,3,cluster8
292,-1.054322,-0.812225,3,cluster52
293,-1.025508,-0.971742,3,cluster8
294,-0.962236,-0.781331,3,cluster52
295,-1.183837,-0.684195,3,cluster52
296,-1.010062,-0.683007,3,cluster52
297,-1.076007,-0.929857,3,cluster8
298,-1.145815,-0.732912,3,cluster52
299,-1.140171,-0.73915,3,cluster52
300,0.957912,1.040195,4,cluster15
301,1.042869,1.010193,4,cluster15
302,0.939197,1.080891,4,cluster15
303,0.931771,1.063068,4,cluster15
304,1.265361,1.046136,4,cluster15
305,1.235062,0.924345,4,cluster2
306,1.070495,1.058315,4,cluster15
307,0.916621,0.881569,4,cluster15
308,0.865231,0.818297,4,cluster15
309,1.262985,1.030392,4,cluster15
310,1.137926,1.145946,4,cluster15
311,1.205059,1.232982,4,cluster34
312,0.9591,1.137331,4,cluster15
313,0.93593,0.93385,4,cluster15
314,0.998014,1.099903,4,cluster15
315,0.97217,1.040492,4,cluster15
316,1.029798,1.011975,4,cluster15
317,1.031284,1.03069,4,cluster15
318,1.070792,1.030987,4,cluster15
319,1.062771,1.01554,4,cluster15
320,1.037225,0.831961,4,cluster15
321,0.959991,1.000984,4,cluster15
322,0.880975,0.959991,4,cluster15
323,1.09515,1.12337,4,cluster15
324,1.063068,1.075842,4,cluster15
325,0.917512,1.225259,4,cluster34
326,1.062771,0.87949,4,cluster15
327,1.107923,1.044651,4,cluster15
328,0.968606,1.042275,4,cluster15
329,1.041978,0.95702,4,cluster15
330,0.950782,0.873252,4,cluster15
331,1.157234,0.925236,4,cluster15
332,1.035442,0.98524,4,cluster15
333,0.932068,0.993558,4,cluster15
334,1.168225,0.908898,4,cluster15
335,1.074653,0.952862,4,cluster15
336,1.044057,0.997717,4,cluster15
337,0.984349,0.904145,4,cluster15
338,1.033957,0.878302,4,cluster15
339,0.865231,1.066039,4,cluster15
340,1.042869,1.024154,4,cluster15
341,1.211595,1.182483,4,cluster34
342,1.216347,0.936821,4,cluster2
343,1.203574,0.937712,4,cluster2
344,0.944544,0.931474,4,cluster15
345,1.186048,1.034551,4,cluster15
346,1.073168,0.935039,4,cluster15
347,1.120994,1.019996,4,cluster15
348,1.028907,0.991182,4,cluster15
349,0.860775,0.838497,4,cluster15
350,0.953456,0.941574,4,cluster15
351,1.070198,1.072871,4,cluster15
352,0.971873,1.300116,4,cluster34
353,1.273679,0.915433,4,cluster2
354,1.139411,0.953456,4,cluster15
355,1.056236,1.017619,4,cluster15
356,1.206842,1.092179,4,cluster15
357,0.996826,0.899689,4,cluster15
358,0.993558,0.981082,4,cluster15
359,1.210406,0.950188,4,cluster15
360,1.009005,0.991182,4,cluster15
361,1.036928,1.074653,4,cluster15
362,1.01554,0.908304,4,cluster15
363,1.111785,1.12337,4,cluster15
364,1.17476,0.944544,4,cluster15
365,1.021481,0.927909,4,cluster15
366,1.069009,1.02861,4,cluster15
367,1.143867,0.977517,4,cluster15
368,1.03871,0.854537,4,cluster15
369,1.230606,1.027125,4,cluster15
370,1.096635,0.725319,4,cluster2
371,1.031581,1.044354,4,cluster15
372,1.001281,1.014649,4,cluster15
373,1.2211,1.070198,4,cluster15
374,0.965041,1.013163,4,cluster15
375,0.879193,1.090397,4,cluster15
376,1.037819,1.193177,4,cluster34
377,1.303087,1.020293,4,cluster2
378,1.166145,0.945732,4,cluster15
379,1.058612,1.079109,4,cluster15
380,0.989696,0.987617,4,cluster15
381,1.147134,1.02059,4,cluster15
382,1.063959,0.880975,4,cluster15
383,1.138817,1.006925,4,cluster15
384,1.117132,1.052374,4,cluster15
385,1.046433,0.96712,4,cluster15
386,1.029204,1.15664,4,cluster15
387,1.100497,0.914542,4,cluster15
388,1.090694,1.016431,4,cluster15
389,0.991182,0.949594,4,cluster15
390,0.857508,1.049998,4,cluster15
391,1.170601,0.849487,4,cluster2
392,1.145946,1.080594,4,cluster15
393,1.050889,1.000093,4,cluster15
394,1.078218,0.950188,4,cluster15
395,1.016431,0.924345,4,cluster15
396,0.998608,1.004846,4,cluster15
397,1.03871,0.903848,4,cluster15
398,1.055939,1.014649,4,cluster15
399,1.167631,0.949891,4,cluster15
400,-1.622881,0.623728,5,cluster26
401,-1.398903,0.403909,5,cluster37
402,-1.633872,0.420544,5,cluster26
403,-1.460096,0.282414,5,cluster37
404,-1.405439,0.703041,5,cluster44
405,-1.511783,0.535503,5,cluster26
406,-1.579214,0.453813,5,cluster26
407,-1.34781,0.337072,5,cluster37
408,-1.526339,0.591052,5,cluster26
409,-1.349593,0.350439,5,cluster37
410,-1.270577,0.571149,5,cluster44
411,-1.511189,0.438664,5,cluster26
412,-1.363257,0.419355,5,cluster37
413,-1.329987,0.432129,5,cluster37
414,-1.534359,0.489163,5,cluster26
415,-1.544162,0.49451,5,cluster26
416,-1.585155,0.471042,5,cluster26
417,-1.489504,0.422029,5,cluster26
418,-1.40425,0.525106,5,cluster44
419,-1.36801,0.455596,5,cluster37
420,-1.591988,0.556,5,cluster26
421,-1.604761,0.500748,5,cluster26
422,-1.589017,0.458269,5,cluster26
423,-1.350484,0.651948,5,cluster44
424,-1.486237,0.403909,5,cluster26
425,-1.500198,0.542929,5,cluster26
426,-1.493069,0.455299,5,cluster26
427,-1.536142,0.342716,5,cluster26
428,-1.462176,0.361727,5,cluster37
429,-1.42742,0.367965,5,cluster37
430,-1.40633,0.501045,5,cluster44
431,-1.225722,0.402423,5,cluster37
432,-1.433362,0.49243,5,cluster44
433,-1.456235,0.486489,5,cluster26
434,-1.454749,0.398265,5,cluster37
435,-1.409894,0.334695,5,cluster37
436,-1.350781,0.405988,5,cluster37
437,-1.510001,0.440149,5,cluster26
438,-1.477325,0.513224,5,cluster26
439,-1.420291,0.60026,5,cluster44
440,-1.374842,0.626401,5,cluster44
441,-1.444352,0.392324,5,cluster37
442,-1.337414,0.274691,5,cluster37
443,-1.503169,0.380739,5,cluster26
444,-1.530498,0.415197,5,cluster26
445,-1.48386,0.536097,5,cluster26
446,-1.59674,0.575902,5,cluster26
447,-1.370386,0.406582,5,cluster37
448,-1.556935,0.433317,5,cluster26
449,-1.60387,0.564614,5,cluster26
450,-1.384645,0.452031,5,cluster37
451,-1.351375,0.57709,5,cluster44
452,-1.447917,0.351033,5,cluster37
453,-1.504654,0.438367,5,cluster26
454,-1.553965,0.345983,5,cluster26
455,-1.44257,0.527482,5,cluster44
456,-1.238198,0.385491,5,cluster37
457,-1.305629,0.618975,5,cluster44
458,-1.451185,0.544117,5,cluster44
459,-1.568817,0.471934,5,cluster26
460,-1.505842,0.452328,5,cluster26
461,-1.463661,0.404503,5,cluster37
462,-1.635357,0.63858,5,cluster26
463,-1.63506,0.55095,5,cluster26
464,-1.352266,0.29489,5,cluster37
465,-1.460987,0.242906,5,cluster40
466,-1.652289,0.545009,5,cluster26
467,-1.207899,0.443417,5,cluster48
468,-1.643675,0.444605,5,cluster26
469,-1.586641,0.408067,5,cluster26
470,-1.411974,0.228945,5,cluster40
471,-1.441382,0.346577,5,cluster37
472,-1.212949,0.421435,5,cluster48
473,-1.540003,0.381333,5,cluster26
474,-1.281865,0.437773,5,cluster37
475,-1.355831,0.447575,5,cluster37
476,-1.317511,0.509956,5,cluster44
477,-1.459502,0.380739,5,cluster37
478,-1.51713,0.493916,5,cluster26
479,-1.388804,0.484113,5,cluster44
480,-1.405439,0.615707,5,cluster44
481,-1.349296,0.491539,5,cluster44
482,-1.675459,0.483222,5,cluster26
483,-1.420588,0.414305,5,cluster37
484,-1.462176,0.467775,5,cluster26
485,-1.346028,0.460646,5,cluster37
486,-1.417618,0.298455,5,cluster37
487,-1.431876,0.539662,5,cluster44
488,-1.446729,0.597884,5,cluster44
489,-1.242951,0.664721,5,cluster44
490,-1.327314,0.446981,5,cluster37
491,-1.605652,0.594616,5,cluster26
492,-1.427718,0.569664,5,cluster44
493,-1.527824,0.483222,5,cluster26
494,-1.429203,0.485004,5,cluster44
495,-1.49396,0.208448,5,cluster40
496,-1.531092,0.507283,5,cluster26
497,-1.402765,0.383115,5,cluster37
498,-1.771407,0.509065,5,cluster26
499,-1.298203,0.488272,5,cluster44
500,1.479833,-0.786678,6,cluster30
501,1.384776,-0.698751,6,cluster30
502,1.322989,-0.769152,6,cluster30
503,1.294769,-0.953325,6,cluster41
504,1.173869,-0.848762,6,cluster41
505,1.258529,-0.813116,6,cluster41
506,1.499736,-0.801531,6,cluster30
507,1.293284,-0.88322,6,cluster41
508,1.380023,-0.946195,6,cluster41
509,1.303384,-0.923619,6,cluster41
510,1.205059,-1.086107,6,cluster7
511,1.384776,-0.935798,6,cluster41
512,1.322395,-0.813413,6,cluster41
513,1.432602,-0.703503,6,cluster30
514,1.266549,-0.804798,6,cluster41
515,1.180107,-0.934016,6,cluster41
516,1.3723,-0.831533,6,cluster30
517,1.338436,-0.784896,6,cluster30
518,1.292987,-0.834504,6,cluster41
519,1.324177,-0.688948,6,cluster30
520,1.291502,-0.819651,6,cluster41
521,1.273381,-0.898667,6,cluster41
522,1.675294,-0.889161,6,cluster30
523,1.243973,-0.812522,6,cluster41
524,1.112676,-0.893023,6,cluster41
525,1.215159,-0.847574,6,cluster41
526,1.462604,-0.704395,6,cluster30
527,1.290611,-0.644093,6,cluster30
528,1.30071,-0.988674,6,cluster41
529,1.186345,-0.925402,6,cluster41
530,1.381212,-0.969365,6,cluster41
531,1.150699,-0.782222,6,cluster41
532,1.377944,-0.600723,6,cluster30
533,1.302196,-0.599832,6,cluster30
534,1.309622,-0.903717,6,cluster41
535,1.45993,-0.763508,6,cluster30
536,1.345268,-0.850544,6,cluster41
537,1.404679,-0.80064,6,cluster30
538,1.231497,-0.911737,6,cluster41
539,1.330119,-0.597456,6,cluster30
540,1.371706,-0.964316,6,cluster41
541,1.301007,-0.824404,6,cluster41
542,1.349427,-0.750141,6,cluster30
543,1.213674,-0.734991,6,cluster41
544,1.374676,-0.662213,6,cluster30
545,1.419531,-0.888567,6,cluster41
546,1.346456,-0.818463,6,cluster41
547,1.32388,-0.80866,6,cluster41
548,1.33101,-0.67558,6,cluster30
549,1.421611,-0.852624,6,cluster30
550,1.351506,-0.945304,6,cluster41
551,1.178325,-0.670233,6,cluster41
552,1.180107,-0.782816,6,cluster41
553,1.436463,-0.729941,6,cluster30
554,1.338733,-0.856485,6,cluster41
555,1.303978,-0.821433,6,cluster41
556,1.31081,-0.820839,6,cluster41
557,1.392202,-0.737961,6,cluster30
558,1.230309,-0.775687,6,cluster41
559,1.337842,-0.816977,6,cluster41
560,1.284669,-0.955107,6,cluster41
561,1.427552,-0.909361,6,cluster41
562,1.492903,-0.743308,6,cluster30
563,1.220506,-0.737664,6,cluster41
564,1.286749,-0.836583,6,cluster41
565,1.358041,-0.733506,6,cluster30
566,1.38032,-0.940551,6,cluster41
567,1.380617,-0.822621,6,cluster30
568,1.328633,-1.077493,6,cluster41
569,1.342595,-0.906687,6,cluster41
570,1.489042,-0.784896,6,cluster30
571,1.342595,-0.775687,6,cluster30
572,1.455772,-0.79351,6,cluster30
573,1.412996,-0.819948,6,cluster30
574,1.345862,-0.906984,6,cluster41
575,1.333089,-0.743605,6,cluster30
576,1.252588,-0.78549,6,cluster41
577,1.263876,-0.50834,6,cluster33
578,1.460228,-0.726971,6,cluster30
579,1.168522,-0.736179,6,cluster41
580,1.302196,-0.811333,6,cluster41
581,1.395767,-0.888567,6,cluster41
582,1.469436,-0.740338,6,cluster30
583,1.388044,-0.825889,6,cluster30
584,1.328039,-0.980356,6,cluster41
585,1.371706,-0.524381,6,cluster33
586,1.231497,-0.786975,6,cluster41
587,1.350912,-0.844009,6,cluster41
588,1.323583,-0.810442,6,cluster41
589,1.261202,-0.894211,6,cluster41
590,1.260608,-0.816086,6,cluster41
591,1.346456,-0.793213,6,cluster30
592,1.311107,-1.006794,6,cluster41
593,1.290313,-0.652113,6,cluster30
594,1.308731,-1.005309,6,cluster41
595,1.177136,-0.888864,6,cluster41
596,1.223477,-0.806878,6,cluster41
597,1.186048,-0.773311,6,cluster41
598,1.265955,-0.817572,6,cluster41
599,1.18991,-0.797075,6,cluster41
600,0.427673,1.458445,7,cluster23
601,0.579764,1.366953,7,cluster23
602,0.604716,1.172681,7,cluster23
603,0.49451,1.367844,7,cluster23
604,0.645115,1.388935,7,cluster23
605,0.852161,1.317642,7,cluster5
606,0.573823,1.433196,7,cluster23
607,0.627886,1.485477,7,cluster23
608,0.631451,1.463198,7,cluster23
609,0.82602,1.410323,7,cluster5
610,0.641848,1.32388,7,cluster23
611,0.798097,1.389826,7,cluster5
612,0.545603,1.506271,7,cluster23
613,0.462725,1.425472,7,cluster23
614,0.397373,1.454286,7,cluster23
615,0.71522,1.531817,7,cluster5
616,0.659968,1.453989,7,cluster23
617,0.778789,1.489636,7,cluster5
618,0.57709,1.26744,7,cluster23
619,0.463022,1.472407,7,cluster23
620,0.524809,1.442107,7,cluster23
621,0.666206,1.453098,7,cluster23
622,0.643333,1.501221,7,cluster23
623,0.636204,1.330119,7,cluster23
624,0.666503,1.308137,7,cluster23
625,0.655809,1.373488,7,cluster23
626,0.729775,1.440028,7,cluster5
627,0.769877,1.265658,7,cluster23
628,0.665909,1.303087,7,cluster23
629,0.446387,1.290908,7,cluster23
630,0.748787,1.612021,7,cluster5
631,0.509659,1.399926,7,cluster23
632,0.504312,1.502112,7,cluster23
633,0.550356,1.398144,7,cluster23
634,0.556,1.216347,7,cluster23
635,0.537582,1.270411,7,cluster23
636,0.423514,1.244567,7,cluster28
637,0.659968,1.287343,7,cluster23
638,0.552435,1.454881,7,cluster23
639,0.567882,1.276352,7,cluster23
640,0.636204,1.43676,7,cluster23
641,0.716111,1.339327,7,cluster23
642,0.672147,1.309919,7,cluster23
643,0.83107,1.538352,7,cluster5
644,0.521541,1.313187,7,cluster23
645,0.601449,1.422799,7,cluster23
646,0.588675,1.322692,7,cluster23
647,0.539365,1.358636,7,cluster23
648,0.66383,1.286452,7,cluster23
649,0.560455,1.366656,7,cluster23
650,0.602934,1.454881,7,cluster23
651,0.659671,1.218724,7,cluster23
652,0.645115,1.411808,7,cluster23
653,0.482925,1.452207,7,cluster23
654,0.690861,1.396361,7,cluster23
655,0.536097,1.647074,7,cluster23
656,0.523918,1.33398,7,cluster23
657,0.648086,1.538649,7,cluster23
658,0.53075,1.308731,7,cluster23
659,0.772254,1.656876,7,cluster5
