@relation ClusteringDatasets/R15_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17}

@data
278,9.694,7.448,7,cluster10
279,9.576,7.866,7,cluster10
280,11.442,8.688,8,cluster15
281,11.466,8.558,8,cluster15
282,10.674,8.936,8,cluster15
283,11.23,8.126,8,cluster15
284,11.614,8.588,8,cluster15
285,11.59,8.496,8,cluster15
286,11.536,7.586,8,cluster15
287,11.638,8.266,8,cluster15
288,11.16,8.43,8,cluster15
289,10.904,8.532,8,cluster15
290,11.284,8.742,8,cluster15
291,11.25,8.192,8,cluster15
292,10.84,8.218,8,cluster15
293,11.798,8.836,8,cluster15
294,11.51,8.094,8,cluster15
295,10.932,7.796,8,cluster15
296,11.404,8.206,8,cluster15
297,11.088,8.326,8,cluster15
298,11.334,8.17,8,cluster15
299,11.272,8.394,8,cluster15
300,11.59,8.408,8,cluster15
301,11.212,8.516,8,cluster15
302,11.566,8.024,8,cluster15
303,11.246,8.584,8,cluster15
304,11.252,8.566,8,cluster15
305,10.78,8.294,8,cluster15
306,11.04,8.322,8,cluster15
307,11.198,7.886,8,cluster15
308,11.168,8.262,8,cluster15
309,11.88,8.08,8,cluster15
310,11.356,8.586,8,cluster15
311,11.182,8.342,8,cluster15
312,10.836,8.664,8,cluster15
313,11.696,8.906,8,cluster15
314,11.282,8.28,8,cluster15
315,10.718,8.534,8,cluster15
316,10.444,8.684,8,cluster15
317,11.124,8.618,8,cluster15
318,11.392,8.94,8,cluster15
319,11.212,8.308,8,cluster15
320,16.674,9.638,9,cluster4
321,16.162,10.302,9,cluster3
322,16.612,10.218,9,cluster3
323,16.1,9.702,9,cluster4
324,16.404,10.072,9,cluster3
325,15.93,10.106,9,cluster4
326,16.128,9.888,9,cluster4
327,16.41,10.188,9,cluster3
328,15.982,9.92,9,cluster4
329,16.224,10.02,9,cluster3
330,16.296,9.458,9,cluster4
331,16.586,10.174,9,cluster3
332,16.314,10.716,9,cluster3
333,16.278,9.452,9,cluster4
334,16.622,9.652,9,cluster4
335,16.22,9.494,9,cluster4
336,16.626,10.162,9,cluster3
337,16.982,10.596,9,cluster3
338,16.27,10.128,9,cluster3
339,16.202,9.7,9,cluster4
340,16.532,9.776,9,cluster4
341,17.124,9.726,9,cluster3
342,16.47,9.698,9,cluster4
343,16.004,10.28,9,cluster3
344,16.366,9.796,9,cluster4
345,16.268,9.522,9,cluster4
346,16.13,9.748,9,cluster4
347,16.67,10.498,9,cluster3
348,16.488,10.542,9,cluster3
349,16.57,10.21,9,cluster3
350,16.456,10.112,9,cluster3
351,16.482,9.986,9,cluster3
352,16.584,9.754,9,cluster4
353,16.1,9.93,9,cluster4
354,16.226,9.67,9,cluster4
355,16.448,9.566,9,cluster4
356,16.572,9.624,9,cluster4
357,16.436,9.41,9,cluster4
358,16.502,9.98,9,cluster3
359,16.418,9.966,9,cluster3
360,14.362,14.644,10,cluster17
361,14.138,14.63,10,cluster17
362,14.064,15.072,10,cluster17
363,13.692,14.958,10,cluster17
364,14.238,15.296,10,cluster17
365,13.73,15.128,10,cluster17
366,13.952,14.868,10,cluster17
367,13.986,14.77,10,cluster17
368,13.916,14.996,10,cluster17
369,13.874,14.954,10,cluster17
370,14.168,15.276,10,cluster17
371,14.278,15.152,10,cluster17
372,14.098,14.9,10,cluster17
373,13.764,15.212,10,cluster17
374,13.948,14.218,10,cluster17
375,14.13,14.838,10,cluster17
376,13.362,14.932,10,cluster17
377,13.546,14.844,10,cluster17
378,14.13,15.11,10,cluster17
379,13.816,14.602,10,cluster17
380,14.386,14.686,10,cluster17
381,13.786,14.726,10,cluster17
382,14.204,14.822,10,cluster17
383,13.856,15.206,10,cluster17
384,14.074,14.384,10,cluster17
385,13.68,14.988,10,cluster17
386,14.204,14.976,10,cluster17
387,13.388,15.39,10,cluster17
388,13.708,15.048,10,cluster17
389,14.114,15.366,10,cluster17
390,14.4,15.04,10,cluster17
391,14.194,15.04,10,cluster17
392,13.888,15.436,10,cluster17
393,13.958,15.322,10,cluster17
394,13.922,14.802,10,cluster17
395,13.652,14.602,10,cluster17
396,14.294,14.996,10,cluster17
397,13.81,14.526,10,cluster17
398,13.408,15.34,10,cluster17
399,13.834,14.778,10,cluster17
400,8.826,16.474,11,cluster9
401,8.33,16.488,11,cluster9
402,8.468,16.378,11,cluster9
403,8.904,15.846,11,cluster9
404,8.662,16.354,11,cluster9
405,8.684,16.776,11,cluster9
406,8.33,16.066,11,cluster9
407,8.904,16.402,11,cluster9
408,8.778,16.486,11,cluster9
409,8.81,16.458,11,cluster9
410,8.398,16.576,11,cluster9
411,8.542,15.918,11,cluster9
412,9.064,16.456,11,cluster9
413,9.152,16.094,11,cluster9
414,8.614,15.908,11,cluster9
415,8.566,17.012,11,cluster9
416,8.12,16.11,11,cluster9
417,8.844,16.026,11,cluster9
418,8.398,16.282,11,cluster9
419,8.808,15.59,11,cluster9
420,8.502,16.166,11,cluster9
421,8.942,16.19,11,cluster9
422,8.376,16.112,11,cluster9
423,8.518,15.84,11,cluster9
424,8.878,16.004,11,cluster9
425,8.582,16.774,11,cluster9
426,8.248,16.154,11,cluster9
427,8.588,16.24,11,cluster9
428,8.706,16.374,11,cluster9
429,8.524,16.392,11,cluster9
430,8.458,16.452,11,cluster9
431,8.83,16.36,11,cluster9
432,8.616,16.112,11,cluster9
433,8.844,16.362,11,cluster9
434,8.468,15.928,11,cluster9
435,8.62,16.674,11,cluster9
436,8.974,16.53,11,cluster9
437,8.826,16.084,11,cluster9
438,8.104,15.962,11,cluster9
439,8.386,16.24,11,cluster9
440,4.576,12.878,12,cluster8
441,4.46,13.16,12,cluster8
442,3.632,12.862,12,cluster8
443,4.238,12.506,12,cluster8
444,4.348,13.268,12,cluster8
445,3.788,12.372,12,cluster8
446,4.19,12.772,12,cluster8
447,3.86,12.706,12,cluster8
448,3.978,13.308,12,cluster8
449,4.336,12.854,12,cluster8
450,4.218,13.03,12,cluster8
451,4.25,13.002,12,cluster8
452,4.334,13.06,12,cluster8
453,4.654,12.566,12,cluster8
454,4.38,12.792,12,cluster8
455,3.968,13.016,12,cluster8
456,4.614,12.526,12,cluster8
457,3.95,12.67,12,cluster8
458,4.038,12.67,12,cluster8
459,4.426,12.238,12,cluster8
460,4.066,12.514,12,cluster8
461,4.248,12.392,12,cluster8
462,4.61,12.95,12,cluster8
463,4.328,12.99,12,cluster8
464,4.5,12.522,12,cluster8
465,4.176,12.71,12,cluster8
466,4.492,12.464,12,cluster8
467,4.134,12.834,12,cluster8
468,4.316,12.764,12,cluster8
469,4.454,12.084,12,cluster8
470,4.052,12.934,12,cluster8
471,4.26,13.118,12,cluster8
472,4.058,13.718,12,cluster8
473,4.24,12.626,12,cluster8
474,3.838,12.232,12,cluster8
475,4.128,13.4,12,cluster8
476,3.764,12.38,12,cluster8
477,4.424,13.186,12,cluster8
478,4.234,12.994,12,cluster8
479,5.13,13.296,12,cluster8
480,3.9,6.742,13,cluster5
481,3.994,7.206,13,cluster5
482,4.278,7.222,13,cluster5
483,4.172,6.848,13,cluster5
484,3.882,6.894,13,cluster5
485,3.936,6.994,13,cluster5
486,4.162,6.87,13,cluster5
487,3.762,7.1,13,cluster5
488,4.256,7.612,13,cluster5
489,4.55,6.822,13,cluster0
490,4.062,6.984,13,cluster5
491,4.026,7.23,13,cluster5
492,4.364,7.184,13,cluster0
493,4.292,7.208,13,cluster5
494,4.288,6.91,13,cluster5
495,4.018,7.062,13,cluster5
496,4.07,7.104,13,cluster5
497,4.548,7.654,13,cluster0
498,4.402,7.082,13,cluster0
499,3.692,7.49,13,cluster5
500,4.888,7.194,13,cluster0
501,4.456,7.146,13,cluster0
502,4.732,7.154,13,cluster0
503,4.088,7.212,13,cluster5
504,4.502,6.928,13,cluster0
505,3.402,7.434,13,cluster5
506,4.246,6.692,13,cluster5
507,4.166,7.256,13,cluster5
508,4.852,6.83,13,cluster0
509,4.398,7.428,13,cluster0
510,5.016,7.054,13,cluster0
511,4.25,6.76,13,cluster5
512,3.738,7.082,13,cluster5
513,4.254,7.264,13,cluster5
514,4.122,7.238,13,cluster5
515,3.878,7.232,13,cluster5
516,4.55,7.29,13,cluster0
517,4.03,7.126,13,cluster5
518,4.412,7.022,13,cluster0
519,4.276,7.244,13,cluster5
520,8.376,3.788,14,cluster16
521,8.81,3.864,14,cluster16
522,8.218,3.548,14,cluster16
523,8.374,3.748,14,cluster16
524,8.102,4.3,14,cluster16
525,8.386,3.952,14,cluster16
526,8.858,3.274,14,cluster16
527,8.884,3.504,14,cluster16
528,8.294,3.38,14,cluster16
529,8.38,3.178,14,cluster16
530,8.738,4.294,14,cluster16
531,9.1,3.84,14,cluster16
532,9.086,3.6,14,cluster16
533,8.616,3.45,14,cluster16
534,8.624,3.698,14,cluster16
535,8.632,3.82,14,cluster16
536,8.286,3.704,14,cluster16
537,8.816,3.58,14,cluster16
538,8.722,3.854,14,cluster16
539,8.298,3.378,14,cluster16
540,9.014,4.034,14,cluster16
541,8.87,3.554,14,cluster16
542,8.562,3.662,14,cluster16
543,8.6,3.828,14,cluster16
544,8.94,3.836,14,cluster16
545,8.768,4.32,14,cluster16
546,8.838,3.926,14,cluster16
547,8.288,3.466,14,cluster16
548,8.652,3.782,14,cluster16
549,8.376,3.956,14,cluster16
550,7.724,3.414,14,cluster16
551,8.374,4.136,14,cluster16
552,8.6,3.712,14,cluster16
553,9.026,3.788,14,cluster16
554,8.534,3.252,14,cluster16
555,8.874,3.602,14,cluster16
556,8.796,3.888,14,cluster16
557,8.592,3.988,14,cluster16
558,8.98,4.014,14,cluster16
559,8.562,3.856,14,cluster16
560,13.894,4.16,15,cluster11
561,14.278,5.26,15,cluster11
562,14.364,4.748,15,cluster11
563,14.108,4.918,15,cluster11
564,13.998,5.498,15,cluster11
565,14.4,5.296,15,cluster11
566,14.3,5.368,15,cluster11
567,13.958,5.35,15,cluster11
568,13.842,4.984,15,cluster11
569,13.85,4.246,15,cluster11
570,13.978,5.356,15,cluster11
571,14.366,5.104,15,cluster11
572,14.272,4.94,15,cluster11
573,14.336,5.176,15,cluster11
574,14.744,5.248,15,cluster11
575,14.306,5.06,15,cluster11
576,13.986,5.05,15,cluster11
577,14.44,5.33,15,cluster11
578,14.004,4.92,15,cluster11
579,13.332,4.592,15,cluster11
580,14.218,5.544,15,cluster11
581,14.154,4.768,15,cluster11
582,13.468,4.92,15,cluster11
583,13.67,5.406,15,cluster11
584,13.664,5.016,15,cluster11
585,14.12,4.87,15,cluster11
586,13.836,4.51,15,cluster11
587,14.204,5.064,15,cluster11
588,14.004,5.228,15,cluster11
589,13.266,4.858,15,cluster11
590,13.668,5.34,15,cluster11
591,14.528,4.812,15,cluster11
592,14.318,4.592,15,cluster11
593,14.018,5.182,15,cluster11
594,14.37,4.884,15,cluster11
595,14.198,4.804,15,cluster11
596,14.32,4.59,15,cluster11
597,13.636,5.218,15,cluster11
598,14.41,4.656,15,cluster11
599,14.02,5.614,15,cluster11
