@relation ClusteringDatasets/R15_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
112,11.198,10.854,3,cluster2
113,11.65,11.496,3,cluster2
114,11.248,11.722,3,cluster2
115,11.602,11.888,3,cluster2
116,11.424,11.454,3,cluster2
117,11.312,11.718,3,cluster2
118,10.736,11.68,3,cluster2
119,11.56,11.798,3,cluster2
120,10.028,12.268,4,cluster2
121,9.282,11.976,4,cluster2
122,9.178,11.53,4,cluster2
123,9.954,12.398,4,cluster2
124,9.622,11.558,4,cluster2
125,9.914,11.844,4,cluster2
126,9.07,11.092,4,cluster2
127,10.578,11.354,4,cluster2
128,9.582,12.14,4,cluster2
129,9.622,11.528,4,cluster2
130,9.35,11.71,4,cluster2
131,10.234,11.974,4,cluster2
132,8.986,12.31,4,cluster2
133,9.438,12.11,4,cluster2
134,9.592,12.012,4,cluster2
135,9.666,11.88,4,cluster2
136,9.364,12.012,4,cluster2
137,9.71,11.772,4,cluster2
138,9.992,11.836,4,cluster2
139,9.916,12.028,4,cluster2
140,9.382,12.226,4,cluster2
141,9.808,12.23,4,cluster2
142,9.272,12.152,4,cluster2
143,9.392,11.18,4,cluster2
144,9.28,11.976,4,cluster2
145,9.848,11.632,4,cluster2
146,9.322,11.514,4,cluster2
147,9.718,11.95,4,cluster2
148,9.12,11.76,4,cluster2
149,8.978,12.37,4,cluster2
150,10.072,12.202,4,cluster2
151,9.966,11.822,4,cluster2
152,9.506,11.648,4,cluster2
153,9.702,11.536,4,cluster2
154,9.45,11.96,4,cluster2
155,9.916,11.962,4,cluster2
156,9.96,11.538,4,cluster2
157,9.014,11.744,4,cluster2
158,9.024,11.846,4,cluster2
159,10.296,11.61,4,cluster2
160,7.87,10.838,5,cluster0
161,8.164,10.534,5,cluster0
162,8.214,10.62,5,cluster0
163,8.166,10.698,5,cluster0
164,8.05,10.746,5,cluster0
165,7.978,11.13,5,cluster0
166,8.08,10.992,5,cluster0
167,8.472,11.082,5,cluster0
168,8.494,10.584,5,cluster0
169,8.354,10.38,5,cluster0
170,8.096,10.714,5,cluster0
171,7.882,10.832,5,cluster0
172,7.908,11.346,5,cluster0
173,7.814,10.872,5,cluster0
174,8.28,10.104,5,cluster0
175,8.082,10.676,5,cluster0
176,8.068,10.118,5,cluster0
177,8.116,10.698,5,cluster0
178,8.042,10.79,5,cluster0
179,8.096,10.878,5,cluster0
180,8.124,10.932,5,cluster0
181,8.632,11.124,5,cluster0
182,8.27,10.716,5,cluster0
183,7.622,10.148,5,cluster0
184,8.198,11.398,5,cluster0
185,8.582,11.064,5,cluster0
186,7.942,11.076,5,cluster0
187,8.004,10.574,5,cluster0
188,8.504,11.378,5,cluster0
189,8.118,11.012,5,cluster0
190,7.874,11.296,5,cluster0
191,7.668,10.924,5,cluster0
192,7.966,10.72,5,cluster0
193,7.94,10.996,5,cluster0
194,7.988,11.228,5,cluster0
195,8.164,11.112,5,cluster0
196,8.386,10.772,5,cluster0
197,8.248,10.994,5,cluster0
198,8.286,10.734,5,cluster0
199,8.224,10.316,5,cluster0
200,7.976,9.578,6,cluster0
201,7.876,8.796,6,cluster0
202,8.172,9.01,6,cluster0
203,8.068,9.202,6,cluster0
204,8.416,8.654,6,cluster0
205,8.71,8.458,6,cluster0
206,8.056,8.434,6,cluster0
207,7.304,9.266,6,cluster0
208,8.118,8.608,6,cluster0
209,7.616,9.446,6,cluster0
210,8.092,8.956,6,cluster0
211,8.368,8.968,6,cluster0
212,8.022,9.334,6,cluster0
213,8.32,9.062,6,cluster0
214,7.832,8.952,6,cluster0
215,7.704,8.672,6,cluster0
216,8.236,9.108,6,cluster0
217,8.37,8.904,6,cluster0
218,8.352,8.896,6,cluster0
219,8.046,9.228,6,cluster0
220,7.71,9.538,6,cluster0
221,8.534,8.55,6,cluster0
222,7.996,9.172,6,cluster0
223,8.046,9.204,6,cluster0
224,8.622,9.174,6,cluster0
225,7.776,8.898,6,cluster0
226,8.226,9.038,6,cluster0
227,7.904,9.194,6,cluster0
228,7.874,8.856,6,cluster0
229,7.992,8.952,6,cluster0
230,8.262,9.468,6,cluster0
231,8.088,9.294,6,cluster0
232,8.034,9.792,6,cluster0
233,8.352,9.016,6,cluster0
234,7.85,9.334,6,cluster0
235,8.404,9.366,6,cluster0
236,7.892,8.808,6,cluster0
237,8.202,9.232,6,cluster0
238,7.668,9.026,6,cluster0
239,8.242,9.308,6,cluster0
240,9.432,8.61,7,cluster1
241,10.066,8.19,7,cluster1
242,9.146,8.044,7,cluster1
243,9.662,7.866,7,cluster1
244,9.6,7.874,7,cluster1
245,8.618,8.552,7,cluster0
246,9.334,7.658,7,cluster1
247,9.424,7.83,7,cluster1
248,8.892,8.166,7,cluster1
249,9.386,7.746,7,cluster1
250,9.878,8.054,7,cluster1
251,9.558,7.948,7,cluster1
252,9.222,8.002,7,cluster1
253,9.52,8.282,7,cluster1
254,9.76,7.932,7,cluster1
255,9.568,8.052,7,cluster1
256,9.736,7.552,7,cluster1
257,9.584,8.478,7,cluster1
258,9.358,8.242,7,cluster1
259,9.404,7.79,7,cluster1
260,9.458,8.54,7,cluster1
261,9.482,7.766,7,cluster1
262,8.844,8.024,7,cluster1
263,9.29,8.472,7,cluster1
264,9.274,7.566,7,cluster1
265,9.11,8.014,7,cluster1
266,9.542,7.688,7,cluster1
267,9.432,8.122,7,cluster1
268,9.786,8.066,7,cluster1
269,9.382,7.664,7,cluster1
270,9.404,8.228,7,cluster1
271,9.146,8.158,7,cluster1
272,9.622,8.004,7,cluster1
273,10.286,7.892,7,cluster1
274,9.43,7.676,7,cluster1
275,9.44,8.058,7,cluster1
276,9.788,7.684,7,cluster1
277,9.586,7.91,7,cluster1
278,9.694,7.448,7,cluster1
279,9.576,7.866,7,cluster1
280,11.442,8.688,8,cluster1
281,11.466,8.558,8,cluster1
282,10.674,8.936,8,cluster1
283,11.23,8.126,8,cluster1
284,11.614,8.588,8,cluster1
285,11.59,8.496,8,cluster1
286,11.536,7.586,8,cluster1
287,11.638,8.266,8,cluster1
288,11.16,8.43,8,cluster1
289,10.904,8.532,8,cluster1
290,11.284,8.742,8,cluster1
291,11.25,8.192,8,cluster1
292,10.84,8.218,8,cluster1
293,11.798,8.836,8,cluster1
294,11.51,8.094,8,cluster1
295,10.932,7.796,8,cluster1
296,11.404,8.206,8,cluster1
297,11.088,8.326,8,cluster1
298,11.334,8.17,8,cluster1
299,11.272,8.394,8,cluster1
300,11.59,8.408,8,cluster1
301,11.212,8.516,8,cluster1
302,11.566,8.024,8,cluster1
303,11.246,8.584,8,cluster1
304,11.252,8.566,8,cluster1
305,10.78,8.294,8,cluster1
306,11.04,8.322,8,cluster1
307,11.198,7.886,8,cluster1
308,11.168,8.262,8,cluster1
309,11.88,8.08,8,cluster1
310,11.356,8.586,8,cluster1
311,11.182,8.342,8,cluster1
312,10.836,8.664,8,cluster1
313,11.696,8.906,8,cluster1
314,11.282,8.28,8,cluster1
315,10.718,8.534,8,cluster1
316,10.444,8.684,8,cluster1
317,11.124,8.618,8,cluster1
318,11.392,8.94,8,cluster1
319,11.212,8.308,8,cluster1
320,16.674,9.638,9,cluster2
321,16.162,10.302,9,cluster2
322,16.612,10.218,9,cluster2
323,16.1,9.702,9,cluster2
324,16.404,10.072,9,cluster2
325,15.93,10.106,9,cluster2
326,16.128,9.888,9,cluster2
327,16.41,10.188,9,cluster2
328,15.982,9.92,9,cluster2
329,16.224,10.02,9,cluster2
330,16.296,9.458,9,cluster2
331,16.586,10.174,9,cluster2
332,16.314,10.716,9,cluster2
333,16.278,9.452,9,cluster2
334,16.622,9.652,9,cluster2
335,16.22,9.494,9,cluster2
336,16.626,10.162,9,cluster2
337,16.982,10.596,9,cluster2
338,16.27,10.128,9,cluster2
339,16.202,9.7,9,cluster2
340,16.532,9.776,9,cluster2
341,17.124,9.726,9,cluster2
342,16.47,9.698,9,cluster2
343,16.004,10.28,9,cluster2
344,16.366,9.796,9,cluster2
345,16.268,9.522,9,cluster2
346,16.13,9.748,9,cluster2
347,16.67,10.498,9,cluster2
348,16.488,10.542,9,cluster2
349,16.57,10.21,9,cluster2
350,16.456,10.112,9,cluster2
351,16.482,9.986,9,cluster2
352,16.584,9.754,9,cluster2
353,16.1,9.93,9,cluster2
354,16.226,9.67,9,cluster2
355,16.448,9.566,9,cluster2
356,16.572,9.624,9,cluster2
357,16.436,9.41,9,cluster2
358,16.502,9.98,9,cluster2
359,16.418,9.966,9,cluster2
360,14.362,14.644,10,cluster2
361,14.138,14.63,10,cluster2
362,14.064,15.072,10,cluster2
363,13.692,14.958,10,cluster2
364,14.238,15.296,10,cluster2
365,13.73,15.128,10,cluster2
366,13.952,14.868,10,cluster2
367,13.986,14.77,10,cluster2
368,13.916,14.996,10,cluster2
369,13.874,14.954,10,cluster2
370,14.168,15.276,10,cluster2
371,14.278,15.152,10,cluster2
372,14.098,14.9,10,cluster2
373,13.764,15.212,10,cluster2
374,13.948,14.218,10,cluster2
375,14.13,14.838,10,cluster2
376,13.362,14.932,10,cluster2
377,13.546,14.844,10,cluster2
378,14.13,15.11,10,cluster2
379,13.816,14.602,10,cluster2
380,14.386,14.686,10,cluster2
381,13.786,14.726,10,cluster2
382,14.204,14.822,10,cluster2
383,13.856,15.206,10,cluster2
384,14.074,14.384,10,cluster2
385,13.68,14.988,10,cluster2
386,14.204,14.976,10,cluster2
387,13.388,15.39,10,cluster2
388,13.708,15.048,10,cluster2
389,14.114,15.366,10,cluster2
390,14.4,15.04,10,cluster2
391,14.194,15.04,10,cluster2
392,13.888,15.436,10,cluster2
393,13.958,15.322,10,cluster2
394,13.922,14.802,10,cluster2
395,13.652,14.602,10,cluster2
396,14.294,14.996,10,cluster2
397,13.81,14.526,10,cluster2
398,13.408,15.34,10,cluster2
399,13.834,14.778,10,cluster2
400,8.826,16.474,11,cluster2
401,8.33,16.488,11,cluster2
402,8.468,16.378,11,cluster2
403,8.904,15.846,11,cluster2
404,8.662,16.354,11,cluster2
405,8.684,16.776,11,cluster2
406,8.33,16.066,11,cluster2
407,8.904,16.402,11,cluster2
408,8.778,16.486,11,cluster2
409,8.81,16.458,11,cluster2
410,8.398,16.576,11,cluster2
411,8.542,15.918,11,cluster2
412,9.064,16.456,11,cluster2
413,9.152,16.094,11,cluster2
414,8.614,15.908,11,cluster2
415,8.566,17.012,11,cluster2
416,8.12,16.11,11,cluster2
417,8.844,16.026,11,cluster2
418,8.398,16.282,11,cluster2
419,8.808,15.59,11,cluster2
420,8.502,16.166,11,cluster2
421,8.942,16.19,11,cluster2
422,8.376,16.112,11,cluster2
423,8.518,15.84,11,cluster2
424,8.878,16.004,11,cluster2
425,8.582,16.774,11,cluster2
426,8.248,16.154,11,cluster2
427,8.588,16.24,11,cluster2
428,8.706,16.374,11,cluster2
429,8.524,16.392,11,cluster2
430,8.458,16.452,11,cluster2
431,8.83,16.36,11,cluster2
432,8.616,16.112,11,cluster2
433,8.844,16.362,11,cluster2
434,8.468,15.928,11,cluster2
435,8.62,16.674,11,cluster2
436,8.974,16.53,11,cluster2
437,8.826,16.084,11,cluster2
438,8.104,15.962,11,cluster2
439,8.386,16.24,11,cluster2
440,4.576,12.878,12,cluster0
441,4.46,13.16,12,cluster0
442,3.632,12.862,12,cluster0
443,4.238,12.506,12,cluster0
444,4.348,13.268,12,cluster0
445,3.788,12.372,12,cluster0
446,4.19,12.772,12,cluster0
447,3.86,12.706,12,cluster0
448,3.978,13.308,12,cluster0
449,4.336,12.854,12,cluster0
450,4.218,13.03,12,cluster0
451,4.25,13.002,12,cluster0
452,4.334,13.06,12,cluster0
453,4.654,12.566,12,cluster0
454,4.38,12.792,12,cluster0
455,3.968,13.016,12,cluster0
456,4.614,12.526,12,cluster0
457,3.95,12.67,12,cluster0
458,4.038,12.67,12,cluster0
459,4.426,12.238,12,cluster0
460,4.066,12.514,12,cluster0
461,4.248,12.392,12,cluster0
462,4.61,12.95,12,cluster0
463,4.328,12.99,12,cluster0
464,4.5,12.522,12,cluster0
465,4.176,12.71,12,cluster0
466,4.492,12.464,12,cluster0
467,4.134,12.834,12,cluster0
468,4.316,12.764,12,cluster0
469,4.454,12.084,12,cluster0
470,4.052,12.934,12,cluster0
471,4.26,13.118,12,cluster0
472,4.058,13.718,12,cluster0
473,4.24,12.626,12,cluster0
474,3.838,12.232,12,cluster0
475,4.128,13.4,12,cluster0
476,3.764,12.38,12,cluster0
477,4.424,13.186,12,cluster0
478,4.234,12.994,12,cluster0
479,5.13,13.296,12,cluster0
480,3.9,6.742,13,cluster0
481,3.994,7.206,13,cluster0
482,4.278,7.222,13,cluster0
483,4.172,6.848,13,cluster0
484,3.882,6.894,13,cluster0
485,3.936,6.994,13,cluster0
486,4.162,6.87,13,cluster0
487,3.762,7.1,13,cluster0
488,4.256,7.612,13,cluster0
489,4.55,6.822,13,cluster0
490,4.062,6.984,13,cluster0
491,4.026,7.23,13,cluster0
492,4.364,7.184,13,cluster0
493,4.292,7.208,13,cluster0
494,4.288,6.91,13,cluster0
495,4.018,7.062,13,cluster0
496,4.07,7.104,13,cluster0
497,4.548,7.654,13,cluster0
498,4.402,7.082,13,cluster0
499,3.692,7.49,13,cluster0
500,4.888,7.194,13,cluster0
501,4.456,7.146,13,cluster0
502,4.732,7.154,13,cluster0
503,4.088,7.212,13,cluster0
504,4.502,6.928,13,cluster0
505,3.402,7.434,13,cluster0
506,4.246,6.692,13,cluster0
507,4.166,7.256,13,cluster0
508,4.852,6.83,13,cluster0
509,4.398,7.428,13,cluster0
510,5.016,7.054,13,cluster0
511,4.25,6.76,13,cluster0
512,3.738,7.082,13,cluster0
513,4.254,7.264,13,cluster0
514,4.122,7.238,13,cluster0
515,3.878,7.232,13,cluster0
516,4.55,7.29,13,cluster0
517,4.03,7.126,13,cluster0
518,4.412,7.022,13,cluster0
519,4.276,7.244,13,cluster0
520,8.376,3.788,14,cluster1
521,8.81,3.864,14,cluster1
522,8.218,3.548,14,cluster1
523,8.374,3.748,14,cluster1
524,8.102,4.3,14,cluster1
525,8.386,3.952,14,cluster1
526,8.858,3.274,14,cluster1
527,8.884,3.504,14,cluster1
528,8.294,3.38,14,cluster1
529,8.38,3.178,14,cluster1
530,8.738,4.294,14,cluster1
531,9.1,3.84,14,cluster1
532,9.086,3.6,14,cluster1
533,8.616,3.45,14,cluster1
534,8.624,3.698,14,cluster1
535,8.632,3.82,14,cluster1
536,8.286,3.704,14,cluster1
537,8.816,3.58,14,cluster1
538,8.722,3.854,14,cluster1
539,8.298,3.378,14,cluster1
540,9.014,4.034,14,cluster1
541,8.87,3.554,14,cluster1
542,8.562,3.662,14,cluster1
543,8.6,3.828,14,cluster1
544,8.94,3.836,14,cluster1
545,8.768,4.32,14,cluster1
546,8.838,3.926,14,cluster1
547,8.288,3.466,14,cluster1
548,8.652,3.782,14,cluster1
549,8.376,3.956,14,cluster1
550,7.724,3.414,14,cluster1
551,8.374,4.136,14,cluster1
552,8.6,3.712,14,cluster1
553,9.026,3.788,14,cluster1
554,8.534,3.252,14,cluster1
555,8.874,3.602,14,cluster1
556,8.796,3.888,14,cluster1
557,8.592,3.988,14,cluster1
558,8.98,4.014,14,cluster1
559,8.562,3.856,14,cluster1
560,13.894,4.16,15,cluster1
561,14.278,5.26,15,cluster1
562,14.364,4.748,15,cluster1
563,14.108,4.918,15,cluster1
564,13.998,5.498,15,cluster1
565,14.4,5.296,15,cluster1
566,14.3,5.368,15,cluster1
567,13.958,5.35,15,cluster1
568,13.842,4.984,15,cluster1
569,13.85,4.246,15,cluster1
570,13.978,5.356,15,cluster1
571,14.366,5.104,15,cluster1
572,14.272,4.94,15,cluster1
573,14.336,5.176,15,cluster1
574,14.744,5.248,15,cluster1
575,14.306,5.06,15,cluster1
576,13.986,5.05,15,cluster1
577,14.44,5.33,15,cluster1
578,14.004,4.92,15,cluster1
579,13.332,4.592,15,cluster1
580,14.218,5.544,15,cluster1
581,14.154,4.768,15,cluster1
582,13.468,4.92,15,cluster1
583,13.67,5.406,15,cluster1
584,13.664,5.016,15,cluster1
585,14.12,4.87,15,cluster1
586,13.836,4.51,15,cluster1
587,14.204,5.064,15,cluster1
588,14.004,5.228,15,cluster1
589,13.266,4.858,15,cluster1
590,13.668,5.34,15,cluster1
591,14.528,4.812,15,cluster1
592,14.318,4.592,15,cluster1
593,14.018,5.182,15,cluster1
594,14.37,4.884,15,cluster1
595,14.198,4.804,15,cluster1
596,14.32,4.59,15,cluster1
597,13.636,5.218,15,cluster1
598,14.41,4.656,15,cluster1
599,14.02,5.614,15,cluster1
