@relation ClusteringDatasets/Jain_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
59,0.345253,0.735918,2,?
60,0.418234,0.701574,2,?
61,0.465458,0.718746,2,?
62,0.486923,0.654351,2,?
63,0.465458,0.834658,2,?
64,0.516974,0.830365,2,?
65,0.56849,0.804607,2,?
66,0.589955,0.817486,2,?
67,0.645765,0.774556,2,?
68,0.645765,0.714453,2,?
69,0.628593,0.66723,2,?
70,0.589955,0.555611,2,?
71,0.572783,0.52556,2,?
72,0.748797,0.834658,2,?
73,0.886174,0.95057,2,?
74,0.907639,0.989207,2,?
75,1.002086,0.881881,2,?
76,0.813193,0.658644,2,?
77,0.718746,0.486923,2,?
78,0.778849,0.401062,2,?
79,0.770263,0.353839,2,?
80,0.774556,0.319495,2,?
81,0.76597,0.250806,2,?
82,0.843244,0.336667,2,?
83,0.830365,0.474044,2,?
84,0.907639,0.555611,2,?
85,0.937691,0.620007,2,?
86,0.959156,0.654351,2,?
87,1.07936,0.620007,2,?
88,1.109412,0.589955,2,?
89,0.89476,0.465458,2,?
90,0.976328,0.443993,2,?
91,1.143756,0.42682,2,?
92,1.294012,0.263685,2,?
93,0.903346,0.173532,2,?
94,0.937691,0.225048,2,?
95,0.984914,0.19929,2,?
96,1.023551,0.182118,2,?
97,0.134895,0.409648,1,?
98,0.147774,0.362425,1,?
99,0.147774,0.272271,1,?
100,0.186411,0.216462,1,cluster0
101,0.237927,0.250806,1,cluster0
102,0.289444,0.332374,1,?
103,0.336667,0.38389,1,?
104,0.409648,0.38389,1,?
105,0.392476,0.319495,1,cluster0
106,0.349546,0.302323,1,cluster0
107,0.336667,0.220755,1,cluster0
108,0.315202,0.203583,1,cluster0
109,0.293737,0.143481,1,cluster0
110,0.285151,0.053327,1,?
111,0.220755,-0.045412,1,?
112,0.225048,-0.075464,1,?
113,0.379597,0.263685,1,cluster0
114,0.371011,0.237927,1,cluster0
115,0.409648,0.246513,1,cluster0
116,0.392476,0.216462,1,cluster0
117,0.405355,0.19929,1,cluster0
118,0.4397,0.207876,1,cluster0
119,0.379597,0.173532,1,cluster0
120,0.366718,0.147774,1,cluster0
121,0.345253,0.126309,1,cluster0
122,0.388183,0.122016,1,cluster0
123,0.418234,0.134895,1,cluster0
124,0.448286,0.139188,1,cluster0
125,0.431113,0.109136,1,cluster0
126,0.396769,0.079085,1,cluster0
127,0.401062,0.049034,1,cluster0
128,0.388183,0.01469,1,?
129,0.375304,-0.019654,1,?
130,0.336667,-0.032533,1,?
131,0.315202,-0.006775,1,?
132,0.29803,-0.058292,1,?
133,0.349546,-0.144152,1,?
134,0.353839,-0.101222,1,?
135,0.375304,-0.114101,1,?
136,0.405355,-0.118394,1,?
137,0.469751,-0.058292,1,?
138,0.516974,-0.006775,1,?
139,0.542732,-0.045412,1,?
140,0.52556,-0.114101,1,?
141,0.461165,-0.144152,1,?
142,0.499802,-0.217134,1,?
143,0.418234,-0.187082,1,?
144,0.431113,-0.208547,1,?
145,0.4397,-0.234306,1,?
146,0.405355,-0.247185,1,?
147,0.375304,-0.247185,1,?
148,0.358132,-0.251478,1,?
149,0.620007,-0.22572,1,?
150,0.559904,-0.260064,1,?
151,0.422527,-0.367389,1,cluster1
152,0.42682,-0.384562,1,cluster1
153,0.452579,-0.431785,1,cluster1
154,0.48263,-0.363096,1,cluster1
155,0.577076,-0.298701,1,cluster1
156,0.585662,-0.320166,1,cluster1
157,0.555611,-0.320166,1,cluster1
158,0.542732,-0.350217,1,cluster1
159,0.516974,-0.406027,1,cluster1
160,0.52556,-0.423199,1,cluster1
161,0.581369,-0.375976,1,cluster1
162,0.632886,-0.367389,1,cluster1
163,0.637179,-0.315873,1,cluster1
164,0.662937,-0.315873,1,cluster1
165,0.684402,-0.324459,1,cluster1
166,0.495509,-0.483301,1,?
167,0.521267,-0.487594,1,?
168,0.577076,-0.479008,1,cluster1
169,0.559904,-0.491887,1,?
170,0.564197,-0.509059,1,?
171,0.740211,-0.324459,1,cluster1
172,0.757383,-0.324459,1,cluster1
173,0.731625,-0.393148,1,cluster1
174,0.671523,-0.479008,1,?
175,0.680109,-0.534817,1,?
176,0.645765,-0.560576,1,?
177,0.675816,-0.63785,1,cluster2
178,0.718746,-0.603506,1,cluster2
179,0.718746,-0.547697,1,?
180,0.714453,-0.513352,1,?
181,0.727332,-0.479008,1,?
182,0.796021,-0.350217,1,cluster1
183,0.800314,-0.375976,1,cluster1
184,0.834658,-0.418906,1,?
185,0.796021,-0.509059,1,cluster2
186,0.748797,-0.646436,1,cluster2
187,0.860416,-0.504766,1,cluster2
188,0.85183,-0.55199,1,cluster2
189,0.95057,-0.461836,1,?
190,0.989207,-0.479008,1,cluster2
191,0.804607,-0.667901,1,cluster2
192,0.821779,-0.646436,1,cluster2
193,0.847537,-0.624971,1,cluster2
194,0.847537,-0.659315,1,cluster2
195,0.869002,-0.607799,1,cluster2
196,0.89476,-0.599213,1,cluster2
197,0.911932,-0.624971,1,cluster2
198,0.933398,-0.569162,1,cluster2
199,0.959156,-0.569162,1,cluster2
200,1.019258,-0.55199,1,cluster2
201,1.032137,-0.526231,1,cluster2
202,1.083653,-0.517645,1,cluster2
203,1.156635,-0.530524,1,?
204,1.09224,-0.586334,1,cluster2
205,1.010672,-0.620678,1,cluster2
206,0.920518,-0.659315,1,cluster2
207,0.890467,-0.672194,1,cluster2
208,0.843244,-0.689366,1,cluster2
209,0.877588,-0.728004,1,cluster2
210,0.886174,-0.73659,1,cluster2
211,0.916225,-0.749469,1,cluster2
212,0.933398,-0.770934,1,cluster2
213,0.941984,-0.719418,1,cluster2
214,0.963449,-0.766641,1,cluster2
215,0.963449,-0.672194,1,cluster2
216,0.997793,-0.73659,1,cluster2
217,1.027844,-0.73659,1,cluster2
218,1.040723,-0.749469,1,cluster2
219,1.040723,-0.710832,1,cluster2
220,1.057895,-0.672194,1,cluster2
221,1.186686,-0.590627,1,?
222,1.251082,-0.569162,1,?
223,1.263961,-0.612092,1,cluster3
224,1.281133,-0.612092,1,cluster3
225,1.285426,-0.642143,1,cluster3
226,1.225323,-0.655022,1,cluster3
227,1.203858,-0.659315,1,cluster2
228,1.225323,-0.702246,1,cluster3
229,1.169514,-0.702246,1,cluster2
230,1.152342,-0.715125,1,cluster2
231,1.07936,-0.728004,1,cluster2
232,1.117998,-0.745176,1,cluster2
233,1.139463,-0.770934,1,cluster2
234,1.062188,-0.792399,1,cluster2
235,1.075067,-0.800985,1,cluster2
236,1.105119,-0.809571,1,cluster2
237,1.225323,-0.826743,1,cluster2
238,1.251082,-0.809571,1,cluster2
239,1.255375,-0.82245,1,?
240,1.31977,-0.800985,1,cluster3
241,1.31977,-0.77952,1,cluster3
242,1.392751,-0.732297,1,cluster3
243,1.392751,-0.676487,1,cluster3
244,1.388458,-0.612092,1,cluster3
245,1.375579,-0.586334,1,cluster3
246,1.431389,-0.539111,1,?
247,1.495784,-0.517645,1,?
248,1.5473,-0.788106,1,cluster3
249,1.500077,-0.783813,1,cluster3
250,1.474319,-0.783813,1,cluster3
251,1.427096,-0.73659,1,cluster3
252,1.448561,-0.732297,1,cluster3
253,1.414217,-0.689366,1,cluster3
254,1.444268,-0.663608,1,cluster3
255,1.452854,-0.676487,1,cluster3
256,1.487198,-0.697952,1,cluster3
257,1.560179,-0.697952,1,cluster3
258,1.530128,-0.732297,1,cluster3
259,1.564472,-0.740883,1,cluster3
260,1.585938,-0.740883,1,cluster3
261,1.573059,-0.633557,1,cluster4
262,1.551593,-0.577748,1,cluster4
263,1.555886,-0.55199,1,cluster4
264,1.624575,-0.543404,1,cluster4
265,1.637454,-0.517645,1,cluster4
266,1.667505,-0.479008,1,cluster4
267,1.710435,-0.397441,1,?
268,1.783417,-0.440371,1,cluster4
269,1.719021,-0.483301,1,cluster4
270,1.723314,-0.513352,1,cluster4
271,1.714728,-0.534817,1,cluster4
272,1.697556,-0.556283,1,cluster4
273,1.714728,-0.582041,1,cluster4
274,1.684677,-0.646436,1,cluster4
275,1.697556,-0.715125,1,cluster3
276,1.74478,-0.723711,1,?
277,1.727607,-0.685073,1,cluster4
278,1.7319,-0.663608,1,cluster4
279,1.847812,-0.685073,1,?
280,1.847812,-0.650729,1,cluster4
281,1.804882,-0.629264,1,cluster4
282,1.783417,-0.59492,1,cluster4
283,1.817761,-0.569162,1,cluster4
284,1.78771,-0.547697,1,cluster4
285,1.877863,-0.582041,1,cluster4
286,1.895035,-0.59492,1,cluster4
287,1.895035,-0.543404,1,cluster4
288,1.946552,-0.543404,1,cluster4
289,1.869277,-0.49618,1,cluster4
290,1.847812,-0.466129,1,cluster4
291,1.877863,-0.45325,1,cluster4
292,1.899329,-0.461836,1,cluster4
293,1.912208,-0.479008,1,cluster4
294,1.869277,-0.414613,1,cluster4
295,1.886449,-0.406027,1,cluster4
296,1.92938,-0.393148,1,cluster4
297,1.968017,-0.388855,1,cluster4
298,1.993775,-0.470422,1,cluster4
299,2.062464,-0.504766,1,cluster4
300,2.075343,-0.457543,1,cluster4
301,2.053877,-0.444664,1,cluster4
302,2.006654,-0.401734,1,cluster4
303,2.019533,-0.384562,1,cluster4
304,2.023826,-0.358803,1,?
305,2.148324,-0.448957,1,cluster4
306,2.174082,-0.423199,1,?
307,1.422803,-0.702246,1,cluster3
308,1.916501,-0.307287,1,?
309,1.950845,-0.272943,1,?
310,2.002361,-0.277236,1,?
311,2.010947,-0.251478,1,?
312,1.989482,-0.221427,1,?
313,2.07105,-0.294408,1,?
314,2.062464,-0.238599,1,?
315,2.088222,-0.242892,1,?
316,2.118273,-0.208547,1,?
317,2.045291,-0.208547,1,?
318,2.036705,-0.161324,1,?
319,2.075343,-0.148445,1,cluster5
320,2.195547,-0.247185,1,?
321,2.217012,-0.26865,1,?
322,2.212719,-0.178496,1,?
323,2.15691,-0.152738,1,cluster5
324,2.135445,-0.122687,1,cluster5
325,2.126859,-0.101222,1,cluster5
326,2.096808,-0.071171,1,cluster5
327,2.079636,-0.032533,1,cluster5
328,2.109687,-0.002482,1,cluster5
329,2.118273,-0.036826,1,cluster5
330,2.152617,-0.053999,1,cluster5
331,2.178375,-0.062585,1,cluster5
332,2.234185,-0.071171,1,cluster5
333,2.225599,-0.032533,1,cluster5
334,2.182668,0.031862,1,cluster5
335,2.122566,0.036155,1,cluster5
336,2.139738,0.070499,1,cluster5
337,2.169789,0.164946,1,?
338,2.208426,0.173532,1,?
339,2.186961,0.160653,1,?
340,2.212719,0.152067,1,?
341,2.225599,0.143481,1,?
342,2.294287,0.139188,1,?
343,2.268529,0.053327,1,cluster5
344,2.264236,0.027569,1,cluster5
345,2.285701,-0.019654,1,cluster5
346,2.311459,-0.066878,1,cluster5
347,2.315752,-0.023947,1,cluster5
348,2.332924,0.01469,1,cluster5
349,2.371561,0.018983,1,cluster5
350,2.388734,-0.045412,1,cluster5
351,2.393027,-0.006775,1,cluster5
352,2.401613,0.049034,1,cluster5
353,2.393027,0.164946,1,?
354,2.371561,0.190704,1,?
355,2.410199,0.19929,1,?
356,2.405906,0.229341,1,?
357,2.466008,0.233634,1,?
358,2.435957,0.267978,1,?
359,2.461715,0.362425,1,?
360,2.435957,0.38389,1,?
361,2.414492,0.332374,1,?
362,2.393027,0.319495,1,?
363,2.345803,0.310909,1,?
364,2.324338,0.310909,1,?
365,2.289994,0.250806,1,?
366,2.25565,0.250806,1,?
367,2.208426,0.336667,1,?
368,2.247064,0.366718,1,?
369,2.268529,0.345253,1,?
370,2.204133,0.409648,1,?
371,2.311459,0.375304,1,?
372,2.345803,0.38389,1,?
