@relation ClusteringDatasets/Jain_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2}
@attribute Cluster {cluster0,cluster1}

@data
57,0.757383,1.139463,2,?
58,0.276565,0.75309,2,cluster1
59,0.345253,0.735918,2,cluster1
60,0.418234,0.701574,2,cluster1
61,0.465458,0.718746,2,cluster1
62,0.486923,0.654351,2,cluster1
63,0.465458,0.834658,2,cluster1
64,0.516974,0.830365,2,cluster1
65,0.56849,0.804607,2,cluster1
66,0.589955,0.817486,2,cluster1
67,0.645765,0.774556,2,cluster1
68,0.645765,0.714453,2,cluster1
69,0.628593,0.66723,2,cluster1
70,0.589955,0.555611,2,cluster0
71,0.572783,0.52556,2,cluster0
72,0.748797,0.834658,2,cluster1
73,0.886174,0.95057,2,?
74,0.907639,0.989207,2,?
75,1.002086,0.881881,2,?
76,0.813193,0.658644,2,cluster1
77,0.718746,0.486923,2,cluster1
78,0.778849,0.401062,2,cluster1
79,0.770263,0.353839,2,cluster1
80,0.774556,0.319495,2,cluster1
81,0.76597,0.250806,2,cluster0
82,0.843244,0.336667,2,cluster1
83,0.830365,0.474044,2,cluster1
84,0.907639,0.555611,2,cluster1
85,0.937691,0.620007,2,cluster1
86,0.959156,0.654351,2,cluster1
87,1.07936,0.620007,2,cluster1
88,1.109412,0.589955,2,cluster1
89,0.89476,0.465458,2,cluster1
90,0.976328,0.443993,2,cluster1
91,1.143756,0.42682,2,cluster1
92,1.294012,0.263685,2,?
93,0.903346,0.173532,2,?
94,0.937691,0.225048,2,?
95,0.984914,0.19929,2,?
96,1.023551,0.182118,2,?
97,0.134895,0.409648,1,cluster0
98,0.147774,0.362425,1,cluster0
99,0.147774,0.272271,1,cluster0
100,0.186411,0.216462,1,cluster0
101,0.237927,0.250806,1,cluster0
102,0.289444,0.332374,1,cluster0
103,0.336667,0.38389,1,cluster0
104,0.409648,0.38389,1,cluster0
105,0.392476,0.319495,1,cluster0
106,0.349546,0.302323,1,cluster0
107,0.336667,0.220755,1,cluster0
108,0.315202,0.203583,1,cluster0
109,0.293737,0.143481,1,cluster0
110,0.285151,0.053327,1,cluster0
111,0.220755,-0.045412,1,cluster0
112,0.225048,-0.075464,1,cluster0
113,0.379597,0.263685,1,cluster0
114,0.371011,0.237927,1,cluster0
115,0.409648,0.246513,1,cluster0
116,0.392476,0.216462,1,cluster0
117,0.405355,0.19929,1,cluster0
118,0.4397,0.207876,1,cluster0
119,0.379597,0.173532,1,cluster0
120,0.366718,0.147774,1,cluster0
121,0.345253,0.126309,1,cluster0
122,0.388183,0.122016,1,cluster0
123,0.418234,0.134895,1,cluster0
124,0.448286,0.139188,1,cluster0
125,0.431113,0.109136,1,cluster0
126,0.396769,0.079085,1,cluster0
127,0.401062,0.049034,1,cluster0
128,0.388183,0.01469,1,cluster0
129,0.375304,-0.019654,1,cluster0
130,0.336667,-0.032533,1,cluster0
131,0.315202,-0.006775,1,cluster0
132,0.29803,-0.058292,1,cluster0
133,0.349546,-0.144152,1,cluster0
134,0.353839,-0.101222,1,cluster0
135,0.375304,-0.114101,1,cluster0
136,0.405355,-0.118394,1,cluster0
137,0.469751,-0.058292,1,cluster0
138,0.516974,-0.006775,1,cluster0
139,0.542732,-0.045412,1,cluster0
140,0.52556,-0.114101,1,cluster0
141,0.461165,-0.144152,1,cluster0
142,0.499802,-0.217134,1,cluster0
143,0.418234,-0.187082,1,cluster0
144,0.431113,-0.208547,1,cluster0
145,0.4397,-0.234306,1,cluster0
146,0.405355,-0.247185,1,cluster0
147,0.375304,-0.247185,1,cluster0
148,0.358132,-0.251478,1,cluster0
149,0.620007,-0.22572,1,cluster0
150,0.559904,-0.260064,1,cluster0
151,0.422527,-0.367389,1,cluster0
152,0.42682,-0.384562,1,cluster0
153,0.452579,-0.431785,1,cluster0
154,0.48263,-0.363096,1,cluster0
155,0.577076,-0.298701,1,cluster0
156,0.585662,-0.320166,1,cluster0
157,0.555611,-0.320166,1,cluster0
158,0.542732,-0.350217,1,cluster0
159,0.516974,-0.406027,1,cluster0
160,0.52556,-0.423199,1,cluster0
161,0.581369,-0.375976,1,cluster0
162,0.632886,-0.367389,1,cluster0
163,0.637179,-0.315873,1,cluster0
164,0.662937,-0.315873,1,cluster0
165,0.684402,-0.324459,1,cluster0
166,0.495509,-0.483301,1,cluster0
167,0.521267,-0.487594,1,cluster0
168,0.577076,-0.479008,1,cluster0
169,0.559904,-0.491887,1,cluster0
170,0.564197,-0.509059,1,cluster0
171,0.740211,-0.324459,1,cluster0
172,0.757383,-0.324459,1,cluster0
173,0.731625,-0.393148,1,cluster0
174,0.671523,-0.479008,1,cluster0
175,0.680109,-0.534817,1,cluster0
176,0.645765,-0.560576,1,cluster0
177,0.675816,-0.63785,1,cluster0
178,0.718746,-0.603506,1,cluster0
179,0.718746,-0.547697,1,cluster0
180,0.714453,-0.513352,1,cluster0
181,0.727332,-0.479008,1,cluster0
182,0.796021,-0.350217,1,cluster0
183,0.800314,-0.375976,1,cluster0
184,0.834658,-0.418906,1,cluster0
185,0.796021,-0.509059,1,cluster0
186,0.748797,-0.646436,1,cluster0
187,0.860416,-0.504766,1,cluster0
188,0.85183,-0.55199,1,cluster0
189,0.95057,-0.461836,1,cluster0
190,0.989207,-0.479008,1,cluster0
191,0.804607,-0.667901,1,cluster0
192,0.821779,-0.646436,1,cluster0
193,0.847537,-0.624971,1,cluster0
194,0.847537,-0.659315,1,cluster0
195,0.869002,-0.607799,1,cluster0
196,0.89476,-0.599213,1,cluster0
197,0.911932,-0.624971,1,cluster0
198,0.933398,-0.569162,1,cluster0
199,0.959156,-0.569162,1,cluster0
200,1.019258,-0.55199,1,cluster0
201,1.032137,-0.526231,1,cluster0
202,1.083653,-0.517645,1,cluster0
203,1.156635,-0.530524,1,cluster0
204,1.09224,-0.586334,1,cluster0
205,1.010672,-0.620678,1,cluster0
206,0.920518,-0.659315,1,cluster0
207,0.890467,-0.672194,1,cluster0
208,0.843244,-0.689366,1,cluster0
209,0.877588,-0.728004,1,cluster0
210,0.886174,-0.73659,1,cluster0
211,0.916225,-0.749469,1,cluster0
212,0.933398,-0.770934,1,cluster0
213,0.941984,-0.719418,1,cluster0
214,0.963449,-0.766641,1,cluster0
215,0.963449,-0.672194,1,cluster0
216,0.997793,-0.73659,1,cluster0
217,1.027844,-0.73659,1,cluster0
218,1.040723,-0.749469,1,cluster0
219,1.040723,-0.710832,1,cluster0
220,1.057895,-0.672194,1,cluster0
221,1.186686,-0.590627,1,cluster0
222,1.251082,-0.569162,1,cluster0
223,1.263961,-0.612092,1,cluster0
224,1.281133,-0.612092,1,cluster0
225,1.285426,-0.642143,1,cluster0
226,1.225323,-0.655022,1,cluster0
227,1.203858,-0.659315,1,cluster0
228,1.225323,-0.702246,1,cluster0
229,1.169514,-0.702246,1,cluster0
230,1.152342,-0.715125,1,cluster0
231,1.07936,-0.728004,1,cluster0
232,1.117998,-0.745176,1,cluster0
233,1.139463,-0.770934,1,cluster0
234,1.062188,-0.792399,1,cluster0
235,1.075067,-0.800985,1,cluster0
236,1.105119,-0.809571,1,cluster0
237,1.225323,-0.826743,1,cluster0
238,1.251082,-0.809571,1,cluster0
239,1.255375,-0.82245,1,cluster0
240,1.31977,-0.800985,1,cluster0
241,1.31977,-0.77952,1,cluster0
242,1.392751,-0.732297,1,cluster0
243,1.392751,-0.676487,1,cluster0
244,1.388458,-0.612092,1,cluster0
245,1.375579,-0.586334,1,cluster0
246,1.431389,-0.539111,1,cluster0
247,1.495784,-0.517645,1,cluster0
248,1.5473,-0.788106,1,cluster0
249,1.500077,-0.783813,1,cluster0
250,1.474319,-0.783813,1,cluster0
251,1.427096,-0.73659,1,cluster0
252,1.448561,-0.732297,1,cluster0
253,1.414217,-0.689366,1,cluster0
254,1.444268,-0.663608,1,cluster0
255,1.452854,-0.676487,1,cluster0
256,1.487198,-0.697952,1,cluster0
257,1.560179,-0.697952,1,cluster0
258,1.530128,-0.732297,1,cluster0
259,1.564472,-0.740883,1,cluster0
260,1.585938,-0.740883,1,cluster0
261,1.573059,-0.633557,1,cluster0
262,1.551593,-0.577748,1,cluster0
263,1.555886,-0.55199,1,cluster0
264,1.624575,-0.543404,1,cluster0
265,1.637454,-0.517645,1,cluster0
266,1.667505,-0.479008,1,cluster0
267,1.710435,-0.397441,1,cluster0
268,1.783417,-0.440371,1,cluster0
269,1.719021,-0.483301,1,cluster0
270,1.723314,-0.513352,1,cluster0
271,1.714728,-0.534817,1,cluster0
272,1.697556,-0.556283,1,cluster0
273,1.714728,-0.582041,1,cluster0
274,1.684677,-0.646436,1,cluster0
275,1.697556,-0.715125,1,cluster0
276,1.74478,-0.723711,1,cluster0
277,1.727607,-0.685073,1,cluster0
278,1.7319,-0.663608,1,cluster0
279,1.847812,-0.685073,1,cluster0
280,1.847812,-0.650729,1,cluster0
281,1.804882,-0.629264,1,cluster0
282,1.783417,-0.59492,1,cluster0
283,1.817761,-0.569162,1,cluster0
284,1.78771,-0.547697,1,cluster0
285,1.877863,-0.582041,1,cluster0
286,1.895035,-0.59492,1,cluster0
287,1.895035,-0.543404,1,cluster0
288,1.946552,-0.543404,1,cluster0
289,1.869277,-0.49618,1,cluster0
290,1.847812,-0.466129,1,cluster0
291,1.877863,-0.45325,1,cluster0
292,1.899329,-0.461836,1,cluster0
293,1.912208,-0.479008,1,cluster0
294,1.869277,-0.414613,1,cluster0
295,1.886449,-0.406027,1,cluster0
296,1.92938,-0.393148,1,cluster0
297,1.968017,-0.388855,1,cluster0
298,1.993775,-0.470422,1,cluster0
299,2.062464,-0.504766,1,cluster0
300,2.075343,-0.457543,1,cluster0
301,2.053877,-0.444664,1,cluster0
302,2.006654,-0.401734,1,cluster0
303,2.019533,-0.384562,1,cluster0
304,2.023826,-0.358803,1,cluster0
305,2.148324,-0.448957,1,cluster0
306,2.174082,-0.423199,1,cluster0
307,1.422803,-0.702246,1,cluster0
308,1.916501,-0.307287,1,cluster0
309,1.950845,-0.272943,1,cluster0
310,2.002361,-0.277236,1,cluster0
311,2.010947,-0.251478,1,cluster0
312,1.989482,-0.221427,1,cluster0
313,2.07105,-0.294408,1,cluster0
314,2.062464,-0.238599,1,cluster0
315,2.088222,-0.242892,1,cluster0
316,2.118273,-0.208547,1,cluster0
317,2.045291,-0.208547,1,cluster0
318,2.036705,-0.161324,1,cluster0
319,2.075343,-0.148445,1,cluster0
320,2.195547,-0.247185,1,cluster0
321,2.217012,-0.26865,1,cluster0
322,2.212719,-0.178496,1,cluster0
323,2.15691,-0.152738,1,cluster0
324,2.135445,-0.122687,1,cluster0
325,2.126859,-0.101222,1,cluster0
326,2.096808,-0.071171,1,cluster0
327,2.079636,-0.032533,1,cluster0
328,2.109687,-0.002482,1,cluster0
329,2.118273,-0.036826,1,cluster0
330,2.152617,-0.053999,1,cluster0
331,2.178375,-0.062585,1,cluster0
332,2.234185,-0.071171,1,cluster0
333,2.225599,-0.032533,1,cluster0
334,2.182668,0.031862,1,cluster0
335,2.122566,0.036155,1,cluster0
336,2.139738,0.070499,1,cluster0
337,2.169789,0.164946,1,cluster0
338,2.208426,0.173532,1,cluster0
339,2.186961,0.160653,1,cluster0
340,2.212719,0.152067,1,cluster0
341,2.225599,0.143481,1,cluster0
342,2.294287,0.139188,1,cluster0
343,2.268529,0.053327,1,cluster0
344,2.264236,0.027569,1,cluster0
345,2.285701,-0.019654,1,cluster0
346,2.311459,-0.066878,1,cluster0
347,2.315752,-0.023947,1,cluster0
348,2.332924,0.01469,1,cluster0
349,2.371561,0.018983,1,cluster0
350,2.388734,-0.045412,1,cluster0
351,2.393027,-0.006775,1,cluster0
352,2.401613,0.049034,1,cluster0
353,2.393027,0.164946,1,cluster0
354,2.371561,0.190704,1,cluster0
355,2.410199,0.19929,1,cluster0
356,2.405906,0.229341,1,cluster0
357,2.466008,0.233634,1,cluster0
358,2.435957,0.267978,1,cluster0
359,2.461715,0.362425,1,cluster0
360,2.435957,0.38389,1,cluster0
361,2.414492,0.332374,1,cluster0
362,2.393027,0.319495,1,cluster0
363,2.345803,0.310909,1,cluster0
364,2.324338,0.310909,1,cluster0
365,2.289994,0.250806,1,cluster0
366,2.25565,0.250806,1,cluster0
367,2.208426,0.336667,1,cluster0
368,2.247064,0.366718,1,cluster0
369,2.268529,0.345253,1,cluster0
370,2.204133,0.409648,1,cluster0
371,2.311459,0.375304,1,cluster0
372,2.345803,0.38389,1,cluster0
