@relation ClusteringDatasets/Path-based_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29}

@data
66,1.707698,1.494112,1,cluster26
67,1.707698,1.410762,1,cluster26
68,1.749373,1.34304,1,cluster26
69,1.811886,1.34304,1,cluster26
70,1.837933,1.108617,1,cluster27
71,1.869189,1.176339,1,cluster27
72,1.900445,1.051314,1,cluster27
73,1.910864,1.004429,1,cluster27
74,1.874398,0.900241,1,cluster27
75,1.94212,0.848147,1,cluster27
76,1.999424,0.889823,1,cluster27
77,1.957749,0.691866,1,cluster3
78,2.087983,0.691866,1,cluster3
79,2.004633,0.546002,1,cluster3
80,2.124449,0.561631,1,cluster3
81,2.098402,0.410558,1,cluster3
82,2.03589,0.379302,1,cluster3
83,2.056727,0.259486,1,cluster3
84,1.994214,0.217811,1,cluster3
85,2.051518,0.061529,1,cluster7
86,1.978586,0.071948,1,cluster7
87,1.926492,-0.063497,1,cluster7
88,2.015052,-0.079125,1,cluster7
89,1.916073,-0.245826,1,cluster28
90,2.009843,-0.235407,1,cluster28
91,1.811886,-0.323966,1,cluster28
92,1.85877,-0.459411,1,cluster28
93,1.765001,-0.459411,1,cluster28
94,1.785839,-0.527133,1,cluster28
95,1.702488,-0.584436,1,cluster28
96,1.702488,-0.620902,1,cluster28
97,1.556625,-0.699043,1,cluster29
98,1.613929,-0.751137,1,cluster29
99,1.442018,-0.818859,1,cluster2
100,1.4316,-0.860534,1,cluster2
101,1.369087,-0.938675,1,cluster2
102,1.337831,-0.891791,1,cluster2
103,1.973377,0.410558,1,cluster3
104,1.879608,0.493909,1,cluster3
105,1.77021,0.551212,1,cluster3
106,1.718116,0.400139,1,cluster4
107,1.85877,0.301161,1,cluster5
108,1.801467,0.092785,3,cluster6
109,1.806676,-0.084334,1,cluster7
110,1.666022,0.150088,3,cluster6
111,1.540997,-0.188522,3,cluster6
112,1.4316,-0.198941,3,cluster6
113,1.290946,-0.266663,3,cluster9
114,1.410762,-0.115591,3,cluster6
115,1.51495,0.066738,3,cluster6
116,1.629557,0.186554,3,cluster6
117,1.593091,0.207392,3,cluster6
118,1.593091,0.212601,3,cluster6
119,1.092989,-0.172894,3,cluster6
120,1.066942,-0.110381,3,cluster6
121,1.17113,-0.110381,3,cluster6
122,1.238852,-0.110381,3,cluster6
123,1.165921,-0.021822,3,cluster6
124,1.113827,0.045901,3,cluster6
125,1.270108,0.056319,3,cluster6
126,1.296155,-0.042659,3,cluster6
127,1.301365,-0.016612,3,cluster6
128,1.353459,0.025063,3,cluster6
129,1.358668,0.087576,3,cluster6
130,1.421181,0.066738,3,cluster6
131,1.504531,0.196973,3,cluster6
132,1.509741,0.202182,3,cluster6
133,1.4316,0.176135,3,cluster6
134,1.4316,0.176135,3,cluster6
135,1.363878,0.196973,3,cluster6
136,1.363878,0.233439,3,cluster6
137,1.322202,0.207392,3,cluster6
138,1.150292,0.196973,3,cluster6
139,1.186758,0.233439,3,cluster6
140,1.145083,0.275114,3,cluster6
141,1.051314,0.191764,3,cluster6
142,0.973173,0.13967,3,cluster6
143,0.858566,0.030272,3,cluster10
144,0.796053,0.045901,3,cluster10
145,0.99401,0.39493,3,cluster6
146,0.988801,0.415768,3,cluster6
147,1.014848,0.259486,3,cluster6
148,0.988801,0.264695,3,cluster6
149,1.176339,0.342836,3,cluster6
150,1.207596,0.358464,3,cluster6
151,1.264899,0.358464,3,cluster6
152,1.301365,0.363674,3,cluster6
153,1.337831,0.420977,3,cluster6
154,1.363878,0.436605,3,cluster6
155,1.410762,0.436605,3,cluster6
156,1.415971,0.441815,3,cluster6
157,1.415971,0.384511,3,cluster6
158,1.468065,0.368883,3,cluster6
159,1.535788,0.363674,3,cluster6
160,1.556625,0.436605,3,cluster6
161,1.488903,0.473071,3,cluster6
162,1.421181,0.56684,3,cluster6
163,1.551416,0.551212,3,cluster6
164,1.567044,0.514746,3,cluster6
165,1.624347,0.582468,3,cluster6
166,1.681651,0.676237,3,cluster6
167,1.650394,0.676237,3,cluster6
168,1.608719,0.697075,3,cluster6
169,1.60351,0.796053,3,cluster6
170,1.525369,0.816891,3,cluster6
171,1.504531,0.931498,3,cluster6
172,1.468065,0.712703,3,cluster6
173,1.442018,0.764797,3,cluster6
174,1.379506,0.74396,3,cluster6
175,1.296155,0.74396,3,cluster6
176,1.25969,0.837729,3,cluster6
177,1.218014,0.8221,3,cluster6
178,1.134664,0.801263,3,cluster6
179,1.212805,0.733541,3,cluster6
180,1.275318,0.660609,3,cluster6
181,1.25448,0.431396,3,cluster6
182,1.218014,0.431396,3,cluster6
183,1.223224,0.467862,3,cluster6
184,1.275318,0.48349,3,cluster6
185,1.218014,0.525165,3,cluster6
186,1.280527,0.535584,3,cluster6
187,1.280527,0.561631,3,cluster6
188,1.223224,0.592887,3,cluster6
189,1.145083,0.618934,3,cluster6
190,1.061733,0.65019,3,cluster6
191,1.014848,0.832519,3,cluster6
192,1.025267,0.535584,3,cluster6
193,1.020057,0.582468,3,cluster6
194,0.931498,0.525165,3,cluster6
195,0.905451,0.561631,3,cluster6
196,0.900241,0.582468,3,cluster6
197,0.759588,0.74396,3,cluster11
198,0.811682,0.811682,3,cluster11
199,0.801263,0.447024,3,cluster12
200,0.733541,0.499118,3,cluster12
201,0.697075,0.499118,3,cluster12
202,-0.021822,-0.365642,2,cluster13
203,-0.266663,-0.271873,2,cluster14
204,-0.094753,-0.047869,2,cluster15
205,-0.323966,-0.027031,2,cluster16
206,-0.417736,0.071948,2,cluster16
207,-0.511505,0.092785,2,cluster16
208,-0.428154,0.259486,2,cluster15
209,-0.480248,0.337627,2,cluster15
210,-0.438573,0.337627,2,cluster15
211,-0.422945,0.436605,2,cluster15
212,-0.38127,0.457443,2,cluster15
213,-0.38127,0.379302,2,cluster15
214,-0.344804,0.379302,2,cluster15
215,-0.323966,0.275114,2,cluster15
216,-0.313548,0.228229,2,cluster15
217,-0.261454,0.249067,2,cluster15
218,-0.271873,0.30637,2,cluster15
219,-0.235407,0.348045,2,cluster15
220,-0.20936,0.348045,2,cluster15
221,-0.183313,0.342836,2,cluster15
222,-0.20415,0.280323,2,cluster15
223,-0.136428,0.249067,2,cluster15
224,-0.157266,0.217811,2,cluster15
225,-0.167685,0.202182,2,cluster15
226,-0.157266,0.160507,2,cluster15
227,-0.162475,0.097995,2,cluster15
228,-0.016612,0.035482,2,cluster15
229,0.066738,-0.021822,2,cluster15
230,0.087576,-0.027031,2,cluster15
231,0.13446,-0.094753,2,cluster15
232,0.181345,-0.047869,2,cluster15
233,0.285533,-0.047869,2,cluster15
234,0.269905,-0.021822,2,cluster15
235,0.202182,0.009435,2,cluster15
236,0.150088,0.040691,2,cluster15
237,0.160507,0.061529,2,cluster15
238,0.217811,0.082366,2,cluster15
239,0.05111,0.077157,2,cluster15
240,0.040691,0.108413,2,cluster15
241,-0.000984,0.103204,2,cluster15
242,0.290742,0.113623,2,cluster15
243,0.207392,0.160507,2,cluster15
244,0.113623,0.144879,2,cluster15
245,0.113623,0.191764,2,cluster15
246,0.030272,0.22302,2,cluster15
247,0.056319,0.233439,2,cluster15
248,0.061529,0.295952,2,cluster15
249,-0.058287,0.280323,2,cluster15
250,-0.053078,0.295952,2,cluster15
251,-0.146847,0.389721,2,cluster15
252,0.004225,0.30637,2,cluster15
253,-0.016612,0.363674,2,cluster15
254,0.004225,0.410558,2,cluster15
255,-0.053078,0.368883,2,cluster15
256,-0.073916,0.400139,2,cluster15
257,-0.126009,0.431396,2,cluster15
258,-0.167685,0.473071,2,cluster15
259,-0.141638,0.514746,2,cluster15
260,-0.105172,0.514746,2,cluster15
261,-0.146847,0.582468,2,cluster15
262,-0.167685,0.603306,2,cluster15
263,-0.167685,0.613725,2,cluster15
264,-0.219779,0.613725,2,cluster15
265,-0.193732,0.681447,2,cluster15
266,-0.542761,0.660609,1,cluster19
267,-0.271873,0.775216,2,cluster15
268,-0.282291,0.816891,2,cluster15
269,-0.20936,0.811682,2,cluster15
270,-0.245826,1.051314,2,cluster20
271,-0.099963,0.723122,2,cluster15
272,-0.047869,0.728331,2,cluster15
273,0.056319,0.775216,2,cluster15
274,0.092785,0.770006,2,cluster15
275,0.155298,0.770006,2,cluster15
276,0.165717,0.921079,2,cluster15
277,0.061529,0.91066,2,cluster15
278,0.019854,0.56684,2,cluster15
279,0.113623,0.587678,2,cluster15
280,0.160507,0.592887,2,cluster15
281,0.165717,0.639772,2,cluster15
282,0.113623,0.348045,2,cluster15
283,0.113623,0.420977,2,cluster15
284,0.113623,0.457443,2,cluster15
285,0.144879,0.431396,2,cluster15
286,0.191764,0.447024,2,cluster15
287,0.217811,0.415768,2,cluster15
288,0.269905,0.353255,2,cluster15
289,0.285533,0.368883,2,cluster15
290,0.332417,0.368883,2,cluster15
291,0.295952,0.301161,2,cluster15
292,0.243858,0.238648,2,cluster15
293,0.410558,0.363674,2,cluster15
294,0.546002,0.30637,2,cluster15
295,0.504327,0.561631,2,cluster15
296,0.415768,0.504327,2,cluster15
297,0.290742,0.48349,2,cluster15
298,0.290742,0.535584,2,cluster15
299,0.316789,0.598096,2,cluster15
