@relation ClusteringDatasets/Path-based_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3}
@attribute Cluster {cluster0,cluster1}

@data
195,0.905451,0.561631,3,cluster0
196,0.900241,0.582468,3,cluster0
197,0.759588,0.74396,3,cluster0
198,0.811682,0.811682,3,cluster0
199,0.801263,0.447024,3,cluster0
200,0.733541,0.499118,3,cluster0
201,0.697075,0.499118,3,cluster0
202,-0.021822,-0.365642,2,?
203,-0.266663,-0.271873,2,cluster0
204,-0.094753,-0.047869,2,cluster0
205,-0.323966,-0.027031,2,cluster0
206,-0.417736,0.071948,2,cluster0
207,-0.511505,0.092785,2,cluster0
208,-0.428154,0.259486,2,cluster0
209,-0.480248,0.337627,2,cluster0
210,-0.438573,0.337627,2,cluster0
211,-0.422945,0.436605,2,cluster0
212,-0.38127,0.457443,2,cluster0
213,-0.38127,0.379302,2,cluster0
214,-0.344804,0.379302,2,cluster0
215,-0.323966,0.275114,2,cluster0
216,-0.313548,0.228229,2,cluster0
217,-0.261454,0.249067,2,cluster0
218,-0.271873,0.30637,2,cluster0
219,-0.235407,0.348045,2,cluster0
220,-0.20936,0.348045,2,cluster0
221,-0.183313,0.342836,2,cluster0
222,-0.20415,0.280323,2,cluster0
223,-0.136428,0.249067,2,cluster0
224,-0.157266,0.217811,2,cluster0
225,-0.167685,0.202182,2,cluster0
226,-0.157266,0.160507,2,cluster0
227,-0.162475,0.097995,2,cluster0
228,-0.016612,0.035482,2,cluster0
229,0.066738,-0.021822,2,cluster0
230,0.087576,-0.027031,2,cluster0
231,0.13446,-0.094753,2,cluster0
232,0.181345,-0.047869,2,cluster0
233,0.285533,-0.047869,2,cluster0
234,0.269905,-0.021822,2,cluster0
235,0.202182,0.009435,2,cluster0
236,0.150088,0.040691,2,cluster0
237,0.160507,0.061529,2,cluster0
238,0.217811,0.082366,2,cluster0
239,0.05111,0.077157,2,cluster0
240,0.040691,0.108413,2,cluster0
241,-0.000984,0.103204,2,cluster0
242,0.290742,0.113623,2,cluster0
243,0.207392,0.160507,2,cluster0
244,0.113623,0.144879,2,cluster0
245,0.113623,0.191764,2,cluster0
246,0.030272,0.22302,2,cluster0
247,0.056319,0.233439,2,cluster0
248,0.061529,0.295952,2,cluster0
249,-0.058287,0.280323,2,cluster0
250,-0.053078,0.295952,2,cluster0
251,-0.146847,0.389721,2,cluster0
252,0.004225,0.30637,2,cluster0
253,-0.016612,0.363674,2,cluster0
254,0.004225,0.410558,2,cluster0
255,-0.053078,0.368883,2,cluster0
256,-0.073916,0.400139,2,cluster0
257,-0.126009,0.431396,2,cluster0
258,-0.167685,0.473071,2,cluster0
259,-0.141638,0.514746,2,cluster0
260,-0.105172,0.514746,2,cluster0
261,-0.146847,0.582468,2,cluster0
262,-0.167685,0.603306,2,cluster0
263,-0.167685,0.613725,2,cluster0
264,-0.219779,0.613725,2,cluster0
265,-0.193732,0.681447,2,cluster0
266,-0.542761,0.660609,1,cluster0
267,-0.271873,0.775216,2,cluster0
268,-0.282291,0.816891,2,cluster0
269,-0.20936,0.811682,2,cluster0
270,-0.245826,1.051314,2,cluster0
271,-0.099963,0.723122,2,cluster0
272,-0.047869,0.728331,2,cluster0
273,0.056319,0.775216,2,cluster0
274,0.092785,0.770006,2,cluster0
275,0.155298,0.770006,2,cluster0
276,0.165717,0.921079,2,cluster0
277,0.061529,0.91066,2,cluster0
278,0.019854,0.56684,2,cluster0
279,0.113623,0.587678,2,cluster0
280,0.160507,0.592887,2,cluster0
281,0.165717,0.639772,2,cluster0
282,0.113623,0.348045,2,cluster0
283,0.113623,0.420977,2,cluster0
284,0.113623,0.457443,2,cluster0
285,0.144879,0.431396,2,cluster0
286,0.191764,0.447024,2,cluster0
287,0.217811,0.415768,2,cluster0
288,0.269905,0.353255,2,cluster0
289,0.285533,0.368883,2,cluster0
290,0.332417,0.368883,2,cluster0
291,0.295952,0.301161,2,cluster0
292,0.243858,0.238648,2,cluster0
293,0.410558,0.363674,2,cluster0
294,0.546002,0.30637,2,cluster0
295,0.504327,0.561631,2,cluster0
296,0.415768,0.504327,2,cluster0
297,0.290742,0.48349,2,cluster0
298,0.290742,0.535584,2,cluster0
299,0.316789,0.598096,2,cluster0
