@relation ClusteringDatasets/Path-based_clustered

@attribute Instance_number numeric
@attribute f0 numeric
@attribute f1 numeric
@attribute f2 {1,2,3}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
73,1.910864,1.004429,1,cluster2
74,1.874398,0.900241,1,cluster2
75,1.94212,0.848147,1,cluster2
76,1.999424,0.889823,1,cluster2
77,1.957749,0.691866,1,cluster2
78,2.087983,0.691866,1,cluster2
79,2.004633,0.546002,1,cluster2
80,2.124449,0.561631,1,cluster2
81,2.098402,0.410558,1,cluster2
82,2.03589,0.379302,1,cluster2
83,2.056727,0.259486,1,cluster2
84,1.994214,0.217811,1,cluster2
85,2.051518,0.061529,1,cluster2
86,1.978586,0.071948,1,cluster2
87,1.926492,-0.063497,1,cluster2
88,2.015052,-0.079125,1,cluster2
89,1.916073,-0.245826,1,cluster2
90,2.009843,-0.235407,1,cluster2
91,1.811886,-0.323966,1,cluster2
92,1.85877,-0.459411,1,cluster2
93,1.765001,-0.459411,1,cluster2
94,1.785839,-0.527133,1,cluster2
95,1.702488,-0.584436,1,cluster2
96,1.702488,-0.620902,1,cluster2
97,1.556625,-0.699043,1,cluster2
98,1.613929,-0.751137,1,cluster2
99,1.442018,-0.818859,1,cluster2
100,1.4316,-0.860534,1,cluster2
101,1.369087,-0.938675,1,cluster2
102,1.337831,-0.891791,1,cluster2
103,1.973377,0.410558,1,cluster2
104,1.879608,0.493909,1,cluster2
105,1.77021,0.551212,1,cluster2
106,1.718116,0.400139,1,cluster2
107,1.85877,0.301161,1,cluster2
108,1.801467,0.092785,3,cluster2
109,1.806676,-0.084334,1,cluster2
110,1.666022,0.150088,3,cluster2
111,1.540997,-0.188522,3,cluster2
112,1.4316,-0.198941,3,cluster2
113,1.290946,-0.266663,3,cluster2
114,1.410762,-0.115591,3,cluster2
115,1.51495,0.066738,3,cluster2
116,1.629557,0.186554,3,cluster2
117,1.593091,0.207392,3,cluster2
118,1.593091,0.212601,3,cluster2
119,1.092989,-0.172894,3,cluster2
120,1.066942,-0.110381,3,cluster2
121,1.17113,-0.110381,3,cluster2
122,1.238852,-0.110381,3,cluster2
123,1.165921,-0.021822,3,cluster2
124,1.113827,0.045901,3,cluster2
125,1.270108,0.056319,3,cluster2
126,1.296155,-0.042659,3,cluster2
127,1.301365,-0.016612,3,cluster2
128,1.353459,0.025063,3,cluster2
129,1.358668,0.087576,3,cluster2
130,1.421181,0.066738,3,cluster2
131,1.504531,0.196973,3,cluster2
132,1.509741,0.202182,3,cluster2
133,1.4316,0.176135,3,cluster2
134,1.4316,0.176135,3,cluster2
135,1.363878,0.196973,3,cluster2
136,1.363878,0.233439,3,cluster2
137,1.322202,0.207392,3,cluster2
138,1.150292,0.196973,3,cluster2
139,1.186758,0.233439,3,cluster2
140,1.145083,0.275114,3,cluster2
141,1.051314,0.191764,3,cluster2
142,0.973173,0.13967,3,cluster2
143,0.858566,0.030272,3,cluster2
144,0.796053,0.045901,3,cluster2
145,0.99401,0.39493,3,cluster2
146,0.988801,0.415768,3,cluster2
147,1.014848,0.259486,3,cluster2
148,0.988801,0.264695,3,cluster2
149,1.176339,0.342836,3,cluster2
150,1.207596,0.358464,3,cluster2
151,1.264899,0.358464,3,cluster2
152,1.301365,0.363674,3,cluster2
153,1.337831,0.420977,3,cluster2
154,1.363878,0.436605,3,cluster2
155,1.410762,0.436605,3,cluster2
156,1.415971,0.441815,3,cluster2
157,1.415971,0.384511,3,cluster2
158,1.468065,0.368883,3,cluster2
159,1.535788,0.363674,3,cluster2
160,1.556625,0.436605,3,cluster2
161,1.488903,0.473071,3,cluster2
162,1.421181,0.56684,3,cluster2
163,1.551416,0.551212,3,cluster2
164,1.567044,0.514746,3,cluster2
165,1.624347,0.582468,3,cluster2
166,1.681651,0.676237,3,cluster2
167,1.650394,0.676237,3,cluster2
168,1.608719,0.697075,3,cluster2
169,1.60351,0.796053,3,cluster2
170,1.525369,0.816891,3,cluster2
171,1.504531,0.931498,3,cluster2
172,1.468065,0.712703,3,cluster2
173,1.442018,0.764797,3,cluster2
174,1.379506,0.74396,3,cluster2
175,1.296155,0.74396,3,cluster2
176,1.25969,0.837729,3,cluster2
177,1.218014,0.8221,3,cluster2
178,1.134664,0.801263,3,cluster2
179,1.212805,0.733541,3,cluster2
180,1.275318,0.660609,3,cluster2
181,1.25448,0.431396,3,cluster2
182,1.218014,0.431396,3,cluster2
183,1.223224,0.467862,3,cluster2
184,1.275318,0.48349,3,cluster2
185,1.218014,0.525165,3,cluster2
186,1.280527,0.535584,3,cluster2
187,1.280527,0.561631,3,cluster2
188,1.223224,0.592887,3,cluster2
189,1.145083,0.618934,3,cluster2
190,1.061733,0.65019,3,cluster2
191,1.014848,0.832519,3,cluster2
192,1.025267,0.535584,3,cluster2
193,1.020057,0.582468,3,cluster2
194,0.931498,0.525165,3,cluster2
195,0.905451,0.561631,3,cluster2
196,0.900241,0.582468,3,cluster2
197,0.759588,0.74396,3,cluster2
198,0.811682,0.811682,3,cluster2
199,0.801263,0.447024,3,cluster2
200,0.733541,0.499118,3,cluster2
201,0.697075,0.499118,3,cluster2
202,-0.021822,-0.365642,2,cluster0
203,-0.266663,-0.271873,2,cluster0
204,-0.094753,-0.047869,2,cluster0
205,-0.323966,-0.027031,2,cluster0
206,-0.417736,0.071948,2,cluster0
207,-0.511505,0.092785,2,cluster0
208,-0.428154,0.259486,2,cluster0
209,-0.480248,0.337627,2,cluster0
210,-0.438573,0.337627,2,cluster0
211,-0.422945,0.436605,2,cluster0
212,-0.38127,0.457443,2,cluster0
213,-0.38127,0.379302,2,cluster0
214,-0.344804,0.379302,2,cluster0
215,-0.323966,0.275114,2,cluster0
216,-0.313548,0.228229,2,cluster0
217,-0.261454,0.249067,2,cluster0
218,-0.271873,0.30637,2,cluster0
219,-0.235407,0.348045,2,cluster0
220,-0.20936,0.348045,2,cluster0
221,-0.183313,0.342836,2,cluster0
222,-0.20415,0.280323,2,cluster0
223,-0.136428,0.249067,2,cluster0
224,-0.157266,0.217811,2,cluster0
225,-0.167685,0.202182,2,cluster0
226,-0.157266,0.160507,2,cluster0
227,-0.162475,0.097995,2,cluster0
228,-0.016612,0.035482,2,cluster0
229,0.066738,-0.021822,2,cluster0
230,0.087576,-0.027031,2,cluster0
231,0.13446,-0.094753,2,cluster0
232,0.181345,-0.047869,2,cluster0
233,0.285533,-0.047869,2,cluster0
234,0.269905,-0.021822,2,cluster0
235,0.202182,0.009435,2,cluster0
236,0.150088,0.040691,2,cluster0
237,0.160507,0.061529,2,cluster0
238,0.217811,0.082366,2,cluster0
239,0.05111,0.077157,2,cluster0
240,0.040691,0.108413,2,cluster0
241,-0.000984,0.103204,2,cluster0
242,0.290742,0.113623,2,cluster0
243,0.207392,0.160507,2,cluster0
244,0.113623,0.144879,2,cluster0
245,0.113623,0.191764,2,cluster0
246,0.030272,0.22302,2,cluster0
247,0.056319,0.233439,2,cluster0
248,0.061529,0.295952,2,cluster0
249,-0.058287,0.280323,2,cluster0
250,-0.053078,0.295952,2,cluster0
251,-0.146847,0.389721,2,cluster0
252,0.004225,0.30637,2,cluster0
253,-0.016612,0.363674,2,cluster0
254,0.004225,0.410558,2,cluster0
255,-0.053078,0.368883,2,cluster0
256,-0.073916,0.400139,2,cluster0
257,-0.126009,0.431396,2,cluster0
258,-0.167685,0.473071,2,cluster0
259,-0.141638,0.514746,2,cluster0
260,-0.105172,0.514746,2,cluster0
261,-0.146847,0.582468,2,cluster0
262,-0.167685,0.603306,2,cluster0
263,-0.167685,0.613725,2,cluster0
264,-0.219779,0.613725,2,cluster0
265,-0.193732,0.681447,2,cluster0
266,-0.542761,0.660609,1,cluster0
267,-0.271873,0.775216,2,cluster0
268,-0.282291,0.816891,2,cluster0
269,-0.20936,0.811682,2,cluster0
270,-0.245826,1.051314,2,cluster0
271,-0.099963,0.723122,2,cluster0
272,-0.047869,0.728331,2,cluster0
273,0.056319,0.775216,2,cluster0
274,0.092785,0.770006,2,cluster0
275,0.155298,0.770006,2,cluster0
276,0.165717,0.921079,2,cluster0
277,0.061529,0.91066,2,cluster0
278,0.019854,0.56684,2,cluster0
279,0.113623,0.587678,2,cluster0
280,0.160507,0.592887,2,cluster0
281,0.165717,0.639772,2,cluster0
282,0.113623,0.348045,2,cluster0
283,0.113623,0.420977,2,cluster0
284,0.113623,0.457443,2,cluster0
285,0.144879,0.431396,2,cluster0
286,0.191764,0.447024,2,cluster0
287,0.217811,0.415768,2,cluster0
288,0.269905,0.353255,2,cluster0
289,0.285533,0.368883,2,cluster0
290,0.332417,0.368883,2,cluster0
291,0.295952,0.301161,2,cluster0
292,0.243858,0.238648,2,cluster0
293,0.410558,0.363674,2,cluster0
294,0.546002,0.30637,2,cluster0
295,0.504327,0.561631,2,cluster0
296,0.415768,0.504327,2,cluster0
297,0.290742,0.48349,2,cluster0
298,0.290742,0.535584,2,cluster0
299,0.316789,0.598096,2,cluster0
